"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"mSp_rep7_044",0.00423708632860123,0,0.00228653577309498,0.012148339030876,0,0.00370337554497255,0.0135542963365651,0.00555793044445223,0.00567310342629653,0.000440386545983922,0,0.00284597090625678,0.00860202852518247,0.0021819378890163,7.95197043675e-05,0.0048566680339985,0,0.00528824666967637,0.0269286835321922,0
"mSp_rep7_289",0.0167951788615434,0.000242092009956034,0.00660145619639485,0,0.000449322894768033,0.000663471848142799,0,0.00470117564106674,0.000254061982185223,0.00125069515068255,0.00386623428510555,0,0,0.00275465586788383,0,0.00563748905791464,0.00376221149404505,0.00131671717494579,0.027834230402851,0.00211895428459033
"mSp_rep7_195",0.0188506838506364,0,0.00921522496943067,0.000793464798866805,0,0,0,0,5.21542774044129e-05,0.00144645331744721,0.00585823568729112,0.00212518185598161,0.00171786894803256,0,0,0.00243879108451396,0.000433876921464482,0,0.0319590563235951,0
"mSp_rep7_171",0.0064704197051408,0,0.00133087819687392,0.00850684247702576,0.00419133728724653,0.0050841630540417,0.00475361533031074,0.000683234430404735,0,0.00540581254871147,0,0.00248571092400222,0,0.00112254400442465,0.00426926923347351,0,0.00188627489695019,0.00447205460166172,0.030519128712532,0
"mSp_rep7_202",0.00334446659122428,0.0190139757837524,0.011286113907988,0.00172591166940135,0.0461363638572296,0,0,0,0.000700094818547628,0,0,0,0,0.000198655035105135,0.0077997880174441,0.00233706963081618,0,0,0,0.00994345873920544
"mSp_rep7_099",0.0257850079194218,0.000555912143220409,0.00366882780215494,0,0,0,0,0,0.000942753286821756,0.000794562309701475,0,0.00230034926192076,0,0.00131968161698312,0,0.0047445374476955,0.00306727671652555,0.000496636474074436,0.0304934416089411,0.00243918317582757
"mSp_rep7_003",0.0208557181106375,0.00123737895057611,0.00110529924045381,0.00203669762052543,0,0.00706869492449685,0.000604988802815858,0,0.000222878220887731,0.00158662954800825,0.00106797932101551,0,0.00634760197101662,0.0012420803452323,0.00360740939508177,0.00142802327064024,0.000178481427907782,2.83370875002395e-05,0.0302929462676229,0.00158745051865813
"mSp_rep7_066",0.0104848508667667,0,0.00285279650347984,0.00568029378176457,0.00448438417345801,0.00547848643342551,0,0,0,0.00222912383012304,0.00379823443709458,0.00253768080566351,0,0,0,0.00615380403774425,0.00115190189653593,0,0.0254565498907374,0.00421839659847808
"mSp_rep7_316",0,0.0131879395887727,0.0148482292542154,0.00448660573438522,0.0455925422670354,0,0,0.00110942614988846,0,0,0,0.00205188496227264,0.000923217156677157,0,0.0105240952040336,0,0,0,0,0.0183889518343454
"mSp_rep7_133",0.0124447081744475,2.39245887260486e-07,0.00597448539884888,0.00388326773076147,0.00544952851646474,0.00735262384443728,0.00707839615367471,0.00130449968647773,0,0,0.00358892292388396,0,0,0,0.00897517349284791,0,0.00328862108881404,0.0107290852063503,0.0201566940697183,0
"mSp_rep7_121",0.0196157802222061,0.00130938084753596,0.00136037365836156,0.0023605514368399,0,0.00521868419006309,0,0,0,0,0,0.000704686427757974,0,0,0,0.00666413277285379,0.00208371192061088,0,0.0324889746868245,0.00115549091786635
"mSp_rep7_233",0.00349262353394574,0,0.00647477772323933,0.00112824998665781,0.0368256017154411,0,0,0.00274182704938777,0.000581657912400144,0.000847642060890342,0,0,0.000499099643665375,0,0.0414510577769175,0.0072056190165155,0.00385368355253189,0.00207913128792595,0.00360814575646739,0
"mSp_rep7_021",0,0,0.0124162793763325,0.00353784455717604,0.0465124530320592,0,0.00201191232875059,0,0.00156592784682935,0.000423383201564893,0,0,0.00530865467327988,0,0.0329921290197695,0.00339014356786967,0.00303322308808964,0.000936623803580174,0,0
"mSp_rep7_183",0.0078466421183812,0.00196579526178591,0.00407177628079706,0,0.000913503941558533,0.00395341878878917,0,0.000831521463190446,0.00127770707730897,0,0.0146663341172952,0,0.00335143597300263,0,0.00292349484384298,0.00128095175412456,0.0032438725304111,0,0.0252517448286044,0
"mSp_rep7_369",0.0194934509483494,0,0.00205084325385472,0.00560738220628745,0.00572884074442564,0.00188985122419483,0,0.0012509558381919,0,0.00308543636079631,0.00102443058049164,0,0,0.000718798586953357,0,0,0.000166829791584178,0.00389895471743183,0.0289077266319674,0
"mSp_rep7_269",0.0100796827899752,0,0.0130584506082976,0.0045665802725475,0.000905046043816935,0.00348944219749019,0.00184554569065762,0.000455947199926436,0,0,0.00335759190869264,0,0.00129908970980367,5.66381435959057e-07,0.002814395902274,0,0.00155018607110323,0.00321908670872563,0.0303950042510217,0.00143844291526777
"mSp_rep7_165",0.00647419184854919,0,0.00415754915164037,0.0133329467378375,0.00719822427156086,0.00583473235417371,0.00404039799589224,0.00438930371417833,0.00126952201208192,0.000457621493090068,0.00105219166234369,0,0,0.00151883102578615,0,0.00236914102668245,0,0.00412796998467357,0.0272457138104269,5.93850337966769e-06
"mSp_rep7_210",0.0145511605762021,0,0.00570211961320811,0.00905861065050182,0.000736039469097497,0.00129369949165092,0.0085779854126786,0.00307569290688678,0,0,0,0.000735694599656242,0.00189490165698389,0,0,0.00398452940967686,0.00128753545677903,0.00113387555185278,0.029546179847103,0
"mSp_rep7_120",0.00733480986418596,0.000437650859810654,0.0018405119761723,0.0143835063491428,0.000131479933891498,0.00551426557055185,0.00960193653680189,0.000199301708486705,0,0.00109729471565706,0,0.000917299611360754,0.00141119991605783,0.000744904888909024,0.00330386597225126,0.00186421666775681,0.00278616723057189,0.00238438507928749,0.0255129782341032,0
"mSp_rep7_153",0.0116306955730634,0.00188018636381469,0.00257347718604397,0.00986573453357504,0.00233959003769533,0.000192669768822342,0.00266336338255,0.00110447768661451,0.0012094687954269,0.00253238615421377,0,0.000933884746603544,0.00244107303773114,0.00454059314912767,0,0.00395928318339225,7.32689157974397e-05,0.00133734802058433,0.0291391911896709,0.00379396664874618
"mSp_rep7_170",0.0196624436393489,0,0,0.00168046265726578,0.00581686142375111,0,0,0.00496265835679896,0,0,0.00215641579040273,0,0.006494599685993,0.00317823409531506,0.00357239572176636,0.000183144475705887,0.000474012481767773,0.00169520718690049,0.02811973409923,0
"mSp_rep7_335",0.0021423783203408,0,0.010563551666678,0,0.0552683687463452,0,0,0,0,0.00358326567990033,0.000885308453917166,0,0.00483639270318856,0,0.0325056930417938,0.00529022395081736,0,0.00123974717236381,0.000281171144493173,0
"mSp_rep7_139",2.02608894576287e-05,0,0.0122160994938854,0,0.0518549027312693,0.00253822574100832,0.00107144759933591,0.000119485009083766,0.000218872293861607,0.00345112044702705,0,0,0.000530052032568377,0,0.0304171430113575,0,0.00274645351480581,0.000476733515024971,0.0011615867818812,0.0019391727765757
"mSp_rep7_192",0.0022235882311834,0,0.00982303474770311,0.00225473519437655,0.00453353526339497,0.0177528327016871,0.000551079558044909,0.00354593339309007,0.0022512160749976,0.00627228522439774,0,0,0,0,0.00525157781991885,0.00124995507753561,0,0.00450284911700971,0.0270126755220455,0
"mSp_rep7_259",0,0.0179035134095786,0.00900228724903984,0,0.0567947074301392,0.000672579925189445,0,0,0.00143397327842795,0.0011305420938071,0,0,0.0018149266311691,0,0.00572965283029237,0.0103362428769911,6.43729578939855e-06,1.27360261921071e-05,0,0.00687196908532723
"mSp_rep7_176",0,0.012228906591417,0.00742005133222563,0,0.053932839788994,0,0,0,0,0.00278464366091796,0.00176675887793898,0,0.00317070350143123,0,0.00829077091610558,0.00688083751876243,0.00132978294344378,0,0,0.00859218203772466
"mSp_rep7_049",0.0240710926752799,0,0.00477630488053068,0,0.00357243533594166,0,0,0,0,0,0.00222834503093557,0,0.00123913697636813,0,0,0.00168018369065443,0,0.000220712368264419,0.0308998020901916,0
"mSp_rep7_075",0.0131328524787697,0.00477438336973977,0.00910092590738561,0.000487404793670407,0,0.00981779061128977,0,7.32893844956069e-06,0,0.00265868623711431,0.000673402933998014,0,0.00250221752584513,0.000988838013986641,0.000471364993115964,0.00345431791740258,0,0,0.0294516829602722,0.000372518324256641
"mSp_rep7_266",0.0108005335349159,0,0.00636816340020049,0.000786279816520425,0,0.00857507080918976,0.00187271441649737,0.00860495740492461,0.000137398123200851,0.000240931183883987,0.00264463875113221,0.00229283766877377,0.00239790682838124,0,0,0.00332397581193062,0.00690627634176944,0.000731526413064688,0.0293809646433218,0
"mSp_rep7_355",0.0159811371194604,0.000781557819827683,7.33434575822218e-05,0.0136038421423286,0.00372717636184731,0.00212046508327445,0.00350868169202331,0.00522566157958692,0.00101394698957294,0,0,0.000140051383043177,0.00284892839655819,0.000643964375298378,0,0.00658770194121042,0.00113002706025756,0.000589582008081833,0.0274941747856529,0
"mSp_rep7_042",0,0.0013914535920586,0.0122113250952401,0,0.0544051924363539,0.00275542882154984,0,0.000669468425478055,0,0.000773942595660656,0,0.00136151805574958,0.00880486691231584,0.00440687774500505,0.0313813886876622,0.00386657589618359,0,0.00264007774549311,0,0
"mSp_rep7_017",0.011289588226761,0.00103654717692084,0.00343307733384652,0.00115479599220841,0.00544516732549952,0.00373113915246572,0.0438509653511346,0.0011211296363498,0.0112277017735384,0.00179734604191453,0.000609984375477484,0.000128641035750202,0,0.00213323601374388,0.00198073158239796,0,8.72016168923152e-05,0.00482080097723246,0.0188492742240651,0
"mSp_rep7_011",0.0089658399019801,0.002625148153568,0.00651624672236649,0.000588773182836163,0.00215034430810763,0.00700032933391794,0,0.00659777973094251,0,0.00155219368187183,0.00224481382457858,0,0.000644648108482495,0,0.00135991653622051,0.0138993244214002,0.00290106263426265,0,0.0283316713218422,0.000649179398220821
"mSp_rep7_257",0,0.0211319612775262,0.0108298177587504,0.000654002581318752,0.0387866367275863,0.00250010597832987,0,0,0.000265235109571874,0.00197840751693654,3.76537541412196e-05,0,0.00342806762567504,0.000682053943114906,0,0.00121229898484444,0.000457442451096287,0.00507965638662165,0,0.0246411058365224
"mSp_rep7_147",0.0181356081914447,0,0.00227856499791005,0.00235367207475948,0.00136529980329768,0.00946416729966565,0,0,0,0.00644296062880696,0.00265806577600985,0.00176264121760682,0.0116484912697131,0,0.00343758471242011,0.00582246354450345,0.00269679554159946,0,0.0262670353530401,0.000982804930700054
"mSp_rep7_201",0.0203059783376714,0,0.00836499506726739,0.00055184222699258,0,0,0.00166161648506687,0.00337488839070552,0.00142935881288442,0.00142838938589804,0,0.000845889242556625,0.00418145750861633,0.00216845470720984,0.000319187627721705,0.0127112534015903,0.00298547729408551,0.00730996048245244,0.0295548537625678,0.000780914303543043
"mSp_rep7_336",0.0227347543227275,0,0.00752565949220695,0.00333307859340562,0.00122185619866234,0,0,0,0,0.0221977784812773,0.00397515074478577,0,0.00344757031141178,0.0019906511506355,0.0033175469887409,0.00172856794668659,0.00185243595853315,0.000456760417773621,0.0255135866172604,0
"mSp_rep7_229",0.00714936510894472,0.000156477396455193,0.00411943903246677,0.0132083698549343,0.00388267201267579,0.00174599984014342,0.0108553391022483,0,0.0014916821260292,0.00499970984648269,0,0.00167359842876187,0,0,0,0.000702394349946894,0.00187440919302164,0.000185842180908376,0.0275244359799283,0
"mSp_rep7_020",0.00181154527715997,0.00109224708714614,0.0076546683010455,0.000862262743332765,0.00443964218264602,0,0,0,0.0018783558801077,0,0,0.0206058251034895,0,0.00151699510453172,0.00625833039849144,0.00161107989527239,0.0043332336178878,0,0.00170192843934266,0.0647026215531473
"mSp_rep7_172",0.0021893683772723,0.00653839047857271,0.0128924206881778,0,0.0299700404586348,0,0,0.00209170708064757,0,0,0,0.00920185272142674,0.004980545243576,0,0.00305784966163209,0.007209524750114,0.00343269564716006,0.00314651906662078,0,0.0515866734689193
"mSp_rep7_057",0,0,0.00889412177981852,0.00506271172576339,0,0,0.0820344176805822,0.00268332467363813,0.00864461604115182,0.000653724680296351,0,0,0,0.0405816827034473,0,0.00528860450429014,0.00650149298593375,0.00986401660365363,0.00137369928536471,0.00137084083131638
"mSp_rep7_240",0.0202337230058457,0.000107878642922835,0.00354511694282124,0.00313983077091549,0.00117815675601569,0.00605335974541008,0.00353531731560149,0.000290160245268388,0,0.0153098157732253,0,0,0,0,0.00187676572875173,0,0.00170890355293537,0,0.0279864336283249,0.00016367964864816
"mSp_rep7_077",0.0161055827434307,0,0.00947702346825582,0.0011648926120561,0,0.00943237795008288,0,0.00510347111219092,0,0.00140802859260585,0,0,0.00142233211406518,0,0,0.00266872033075567,0,0,0.0336560905843726,0
"mSp_rep7_349",0,0,0.00692058901284076,0,0.0367305375224985,0,0,0.00409302615213316,9.77469587007604e-05,0,0.00039240252868197,0,0.00371121304178194,0,0.0299214707877228,0.00482007303396291,0.00374345181468794,0,0.00652338085355142,0.00596385623969894
"mSp_rep7_105",0.016880131146624,0,0.00475711959242016,0.0109627836798815,0.00152138439905619,0.00188195930466761,0.00138671313801975,0,0,0.00147486269451991,0,0.000692851984177289,0.0121637078706342,0,0.000672328573582088,0.0141312385743623,0.000185723174598901,0,0.0288589210276379,0.0019966879381814
"mSp_rep7_308",0.0170648118678836,0.000906974551966961,0.00554031059618321,0.000316185658802669,0,0.00385009463495625,0,0,0,0,0.00553105385798095,0,0,0.00356009320228254,0,0.00436653368254074,0.00196185355630876,0.00529974273898109,0.0304196580577216,0
"mSp_rep7_113",0.0120245906370981,0,0.00941100891904594,0.00376933309559655,0.00159586693087011,0.00609270253765232,0,0.000800045348175596,0.00034956918776006,0,0.00240384361795736,0.00613814469712412,0.00116586631019378,0,0.003112219813251,0,0.00421022764634189,0,0.0297921725906664,0
"mSp_rep7_258",0.0137177273227927,0.000302368210114252,0.00232453586604982,0.00123901412093172,0,0.0116858055873877,0,0.00306697596283904,0.00226702321078481,0.00321254687626819,0,0.000504377488427862,0,0.00250053927110078,0.00217062586973783,0.00444934828956,0.00293252483796954,0.00150067338708678,0.0305679335278953,0
"mSp_rep7_040",0.000397754026818647,0,0.00816448325507559,0.00328208387340121,0,0,0.0773039838230427,0.0117880160588973,0,0.000296545270595454,0,0.000519321528629334,0.000815594573152788,0.0306265056408206,0,0.00446575502030089,0.00734392492779008,0.0147973973311461,0.00543044644949479,0
"mSp_rep7_080",0.00873561416198179,0,0.0124164209789102,0,0,0.0061665821318191,0.00628952378631797,0,0,0,0.00599955395990797,0,0.00625313108966808,0.00170360768380529,0.0020699426556644,0.00401773421239324,0.00303753873533414,0,0.0288600849679348,0
"mSp_rep7_255",0,0,0.0104863918075627,0,0.0454060042849024,0.0010241167071662,0,0.00378591255144041,0.00208699100861872,0,0.000105695319815265,0,0.00728916988814333,0.000427818753874,0.0310226831195315,0.00805078870123044,0.00369809601465557,0.00381655078096297,7.93021143784928e-05,0.00129736562151169
"mSp_rep7_278",0.0170470850990104,0.000209941843515604,0.00201743947622546,0.00199076647568129,0.0046583516942134,0.00898443601486861,0,0.00449007986460379,0.000128953023659643,0,0.00586888577060136,0,0.00150590889917733,0.00172414312839401,0,0.000976815638553903,0.00282844162619295,0.00187842109937657,0.0233287475588403,0.00120403938832912
"mSp_rep7_073",0.0175349512654903,0.00221608577173595,0.00290793548757087,0.00340939984127137,0,0.00566122835943947,0.00112762063457732,0.00556553027946253,0,0,0,0.000200465791083939,0,0,2.11853038128836e-05,0.0103242637888928,0.00129055019713331,0.00573478658738624,0.0299620854745118,0.000414836507635264
"mSp_rep7_090",0.0205192779038127,0.00117472936244737,0.000455037867044585,0,0,0.000568783877170477,0,0,0,0,0,0,0.0044617710372508,0.00244694682487009,0.00335570575705169,0.00169373824570749,0.000898439980221847,0.00103357130521533,0.0320802188604364,0.00156452679929265
"mSp_rep7_029",0.000440649283958217,0,0.0110428775062015,0,0.0459146764723852,0.0059354383410364,0,0.00174168661138901,3.22590783442101e-05,0,0,0.000652032559036268,0,0.00310357805298639,0.0329374355126707,0.00325767181495892,0.00491608201281354,0,0.000454073815381095,0
"mSp_rep7_261",0.00218259091041991,0,0.00731831388128889,0,0.0495307728020689,0,0.00487547226085081,0,0,0,0.000443689117648307,0.0100199525737006,0.00395859771799617,0,0.027635346901882,0,0,0,0,0
"mSp_rep7_023",0.00918686723753743,0.000289430551243825,0.00238616724173523,0.00316004279361773,0.000547025357090235,0.0169511287423718,0,0.00083921101603078,0.00357925698632353,0.00524492279045019,0,0,0.00223582398333291,0,0.00328081611687282,0.00101112346467161,0.000184603981621174,0.000862133167317504,0.0284862267267554,0.000948859278092195
"mSp_rep7_112",0.0105089263665254,0,0.00571239216165909,0,0,0.0102247840114956,0.00541830422732104,0.00448298049647089,0,0,0.00614974019215441,0,0.00237412511815073,0,0.00160014688729014,0.00733134176290313,0.010627926353598,0,0.0234518822444721,0
"mSp_rep7_078",0.0128344914213552,0.00183617029341514,0.0108118785322345,0.000463465040127968,0,0.00307301840909041,0.00150817985366667,0.00768911372985016,0,0,0.00310595899467405,0,0,0.00348367208566759,0.000796489102055893,0.0045733143253829,0.00142216818971688,0,0.0272775201670597,0.000888984430795116
"mSp_rep7_217",0.0182142992038574,0.0032721090294731,0.00747249378409102,0.00499085453149203,0.00267222614691151,0,0.000295411481019779,0.000170025015167409,0.000558663864871816,0,7.18995991759931e-05,0,4.26689097578593e-05,0,0,0,0,0,0.0314391961771096,0
"mSp_rep7_383",0.00626756080285929,0,0.0124444518350651,0.00147686220722738,0.0525710229722367,0,0,0.00205718003436527,0,0.00366286517398766,0.00166275749442913,0,0,0,0.0297052399129636,0.00640539334773774,0,0.0081559088967153,0,0
"mSp_rep7_283",0.00477427617604028,0.00191419227207836,0.0104933508540561,0,0,0.00137621697014073,0.090474715637864,0,0.0268525875733794,0.00308866261553737,0,0,0.000770189082119824,0,0,0,0.00152286452664869,0.0258472200832877,0.000551168116874126,0.0012277757308727
"mSp_rep7_119",0.0211597206505324,0.00173453586070265,0.00349185732624482,0.00224189121927839,0.000399530361676089,0.00284949975381489,0.009319900667743,0.000174567996954517,0.000937634621000376,0,0,0.0015141008646624,0.000671382889770192,0.00105976999034286,0.000644477420813831,0.0022215469245824,0.00340658096238177,0,0.0284956644776848,0
"mSp_rep7_293",0,0.0125150337165339,0.0101310409815977,8.52854405861402e-05,0.0437433894420464,0,0,0.00339990478101894,0.000467251169149413,0,0.000350413877496101,0.00447439490375879,0.00471681474040996,0,0.00171330965405404,0,0.00236087420031763,0.0057212684930825,0,0.0339836394362194
"mSp_rep7_034",0.00711611925388562,0,0.00354418786100292,0,0,0.00207333911779477,0.048685447551302,0.0208899295584287,0,0.00594360540806056,0.000983109113901436,0.00211370700851493,0.000269124948454092,0.0302193560850544,0,0.00783903601932434,0.00157410057072617,0.0115001189349493,0.00769464617265318,0.0063318384983191
"mSp_rep7_149",0,0.00199174754755835,0.00977712466369528,0,0.0450917071349248,0.0034418319951755,0,0,0,0.000437336716523446,0,0.000260594785312307,0.00202187580285312,0.00647647712225833,0.0297530146102625,0.0064254459414674,0,0.00206143750869363,0,0
"mSp_rep7_033",0.0163164807274643,0.00267737321695234,0.00596248239402836,0.00470468988115569,0,0,0,0.00465942020127223,0,0,0.00446966029598653,9.74060115495413e-06,0,0,0.000214835509509676,0.0101734290878462,0.00173756178244559,0.00874996334633744,0.0267055863722281,0
"mSp_rep7_311",0.0125216813920344,0,0.00749627962291757,0.00194218331314298,0.00563001031185263,0.0042085683043436,0,0,0.0020748595471239,0.00175556266124807,0.00607058011204618,0,0.000480294820668896,0.00166841203413568,0,0.0072238308422824,0.000472084195586639,0.000321194937348178,0.0261423059975601,0
"mSp_rep7_063",0,0.00170888634557079,0.00886103642227712,0,0.00329786748295882,0.000342647065092402,0,0.000306544840336962,0.000263767161418416,0,0,0.0178799460917181,0.00691798180536458,0,0.002523596935351,0.00867145730686213,0.00447344431726717,0,0.00272193676574426,0.069228591067622
"mSp_rep7_290",0.0048350418118705,0,0.013418444992344,0,0,0,0.00583065930716725,0.00082637521312952,0,0.00156099533698775,0.000860950308265241,0.0238598167639469,0,0,0,0.0108149793827018,0.00589245765800278,0.00226578982443704,0.00103302101568268,0.073187500958865
"mSp_rep7_356",0,0.00129795227993797,0.00653363348934723,0.000530468929711935,0,0,0.0740114541813556,0,0.0452154932667002,0,0,0,0.00020703053711092,0.00767619303931676,0.000971023801976077,0.00124801833988179,0.00323227469788227,0.015204672611141,0,0
"mSp_rep7_235",0.0092151897796188,0,0.00371688878936987,0.00729225726389609,0.00496584527430495,0.0060554666093141,0,0,0.00237797461421571,0,0.0064468698852858,0,0,0,0,0.00239529499967897,0.00252263324316673,0.00209909400748218,0.0268856061061593,0
"mSp_rep7_271",0,0.00366389756121798,0.0170958192172048,0.00262807634066102,0,0,0.00243592858575634,0,0,0.00112744429436986,0.000532101342701159,0.0133031236245828,0,0.00139637589577534,0.00358134261770756,0.00674490370360286,0.00687725870150424,0,0.000511169240890525,0.069546038278956
"mSp_rep7_012",0.0245734656214318,0.000856539959015368,0.00354797668389025,0.00261195387513289,0,0.00261248836656379,0,0.00170451135080516,0.00201540559142189,0.00424309581920347,0.00165542261416838,0,0.00372005329758114,0.000233998310752672,0.00465993894487805,0.00295090214308272,0.00198926867526589,0.00325051683343856,0.0277003679042255,0
"mSp_rep7_116",0.0162597789300724,0.000344166123989685,0.00153601725588177,0,0.00119757472743356,0.0115737561335839,0,0,0,0.00335110731452677,0,0.000575028425850493,0.0022265774724492,0.000226893702156405,0.00520173999524865,0.00518065838110534,0.00367655022131299,0.00473811386338573,0.0265302118936626,0
"mSp_rep7_254",0.0147404221902438,0,0.00500080555380298,0.00409461789663267,0.000649459962345419,0.00713375852771404,0,0,0.0014713041652877,0.00666546642915458,0.00454650934176868,0,0.00451945416175269,0.00251644492853828,0.000237096430867977,0.00984237832630515,0.00338776149275084,0.0028532297422357,0.0256552870314736,0
