"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"mSp_rep7_257",0.000134764551600337,0.0373734794627606,0.00232248597554503,0.00132383926853019,0,0.00139600919448991,4.60688050630861e-05,0,0.000132498792707777,0.000847806802063775,0.00101192149094226,0,0.00216629375342396,0,0,0,0.00028268238225564,0.00187915698866522,0,0.00612702034086688
"mSp_rep7_147",0.0181356081914447,0,0.00227856499791005,0.00235367207475948,0.00136529980329768,0.00946416729966565,0,0,0,0.00644296062880696,0.00265806577600985,0.00176264121760682,0.0116484912697131,0,0.00343758471242011,0.00582246354450345,0.00269679554159946,0,0.0262670353530401,0.000982804930700054
"mSp_rep7_201",0.0140114233580748,0,0.00222452179546157,0,0,0,0.000384334815090468,0.000276473767918925,0.000116767105545804,0.000378246683538609,0.000135269664501627,4.43047566049956e-05,0.000507289029518205,0,0,0.0219707856137466,0.00207220637209229,0.00214210568298722,0,0
"mSp_rep7_336",0.0227347543227275,0,0.00752565949220695,0.00333307859340562,0.00122185619866234,0,0,0,0,0.0221977784812773,0.00397515074478577,0,0.00344757031141178,0.0019906511506355,0.0033175469887409,0.00172856794668659,0.00185243595853315,0.000456760417773621,0.0255135866172604,0
"mSp_rep7_229",0.00300651534226709,0.00227448835587523,0.00186618800413603,0.0214026125187565,0,0.00295337334967253,0.00148665834511846,0,0.000825535880910361,0.00372141584529138,0.00376418995955312,0.000280718755190751,0,0,0,0,0.00126432680395812,0,0,0
"mSp_rep7_020",0,0.000608787454772843,0,0.000994474632424216,0,0.000108313349730699,0,0,0.00221440829659157,0,6.17586424330046e-05,0.0668950400302124,0,0.00189518277606625,0.00695623088339652,0,0.00203952142454231,0,0,0.00946054899509348
"mSp_rep7_172",0.000317480302811792,0.0218575069456479,0.00195652747851662,2.8185933585055e-05,0.000745541948203103,0,0,0.00121585864931854,0,0,0,0.0143214341431278,0.0040978820443002,0,0.00176621184971155,0.000492485139101329,0.00203456046757858,0,0,0.0174407718396944
"mSp_rep7_057",0,0.000185097480308448,0.00256244792890386,0.00795634993038517,0,0,0.00625055388933544,0,0.00797490901764075,0,0,0,0,0.125614265436616,0,0,0.000990926906641912,0.000109338218870443,0,0
"mSp_rep7_240",0.0202337230058457,0.000107878642922835,0.00354511694282124,0.00313983077091549,0.00117815675601569,0.00605335974541008,0.00353531731560149,0.000290160245268388,0,0.0153098157732253,0,0,0,0,0.00187676572875173,0,0.00170890355293537,0,0.0279864336283249,0.00016367964864816
"mSp_rep7_077",0.0150235833149037,0,0.00473522472708154,0,0,0.01916572257538,0,0.0021747029016688,0,0,0.00336879149253208,0,0,0,0,7.11323207612227e-06,0,0,0.00145342507571091,0
"mSp_rep7_349",0,0.00494309541622697,0,6.76910758452667e-05,0,0,2.30053779225879e-06,0.00175901210443598,0,0,0.00140724597636116,0,0.00208683151657991,0,0.035209140272127,0.000958764962095923,0.00201668428727131,0,0.000372659782828564,0.00308189058553665
"mSp_rep7_105",0.016880131146624,0,0.00475711959242016,0.0109627836798815,0.00152138439905619,0.00188195930466761,0.00138671313801975,0,0,0.00147486269451991,0,0.000692851984177289,0.0121637078706342,0,0.000672328573582088,0.0141312385743623,0.000185723174598901,0,0.0288589210276379,0.0019966879381814
"mSp_rep7_308",0.0142557994079116,0.0010803383376947,0.000300878731075232,2.27562173591227e-06,0,0.00462223861520516,2.66131199745916e-05,0,0,4.15121294900632e-09,0.0180540039255994,0,1.22696135882789e-06,0.00151771320590933,0,0.00130549038792739,0.00111047767944077,0.00147750912162165,0.000262609411933174,0
"mSp_rep7_113",0.0120245906370981,0,0.00941100891904594,0.00376933309559655,0.00159586693087011,0.00609270253765232,0,0.000800045348175596,0.00034956918776006,0,0.00240384361795736,0.00613814469712412,0.00116586631019378,0,0.003112219813251,0,0.00421022764634189,0,0.0297921725906664,0
"mSp_rep7_258",0.0122488098414009,0,0,6.72828210052783e-08,0,0.0279679930156853,0,0.00103829085889084,0.000979615374771792,0.00162850390721359,0.00336879149253208,2.68824902159943e-05,0,0.000577129052329627,0,0.00104489543721721,0.00340213701416956,0,0.000259931241922353,0
"mSp_rep7_040",0,0.000185097480308448,0.001536724543657,0.00172824226217238,0,0,0.00217623686026951,0.00222529790999583,0,0,0,0.000201952943251211,0.000768466310017227,0.0990984178841405,0,0,0.00142906361689418,0.00611607871823352,0,0
"mSp_rep7_080",4.26404621323029e-05,2.20216934738438e-05,0.00589179811142596,0,0,0.00771309534933016,0.00753308676056015,0,0,4.15121294900632e-09,0.0188728426130231,0,0.00617063653730815,0.000435825915018612,0.0017864978349943,0.000928759949187177,0.0025588392023205,0,8.80194146595066e-05,0
"mSp_rep7_255",0,0.00494309541622697,0.000509083374874879,6.76910758452667e-05,0,0.000689113303046003,2.30053779225879e-06,0.00139200744502292,0.00138820821276991,0,0.000889788406018989,0,0.00558352191321696,0,0.0390147093533689,0.0037249039996553,0.00194773914796583,0.0022662507513381,0,0
"mSp_rep7_278",0.0142186020702019,0.000435808464756671,0,0.00151543388767298,0.000205976957564698,0.0122661897824455,2.66131199745916e-05,0.00161604443699671,0,4.15121294900632e-09,0.0186580984145475,0,1.22696135882789e-06,0.000454201038006046,0,9.0575580200295e-07,0.00225288974430221,0.000150893092654126,0,0.00076082999723998
"mSp_rep7_073",0.0175349512654903,0.00221608577173595,0.00290793548757087,0.00340939984127137,0,0.00566122835943947,0.00112762063457732,0.00556553027946253,0,0,0,0.000200465791083939,0,0,2.11853038128836e-05,0.0103242637888928,0.00129055019713331,0.00573478658738624,0.0299620854745118,0.000414836507635264
"mSp_rep7_090",0.0224123323645844,0.00102968340536234,0,0,0,0.00154426275665803,0,0,0,0,0.00604186989373802,0,0.00268082158325341,0.000785569319256554,0.00264734505663802,0,0.000465087294249498,0,0.00020097084502482,0.00182079200700885
"mSp_rep7_029",0.000283022676120429,0.00494309541622697,0.000762518803873139,6.76910758452667e-05,0,0.0054269717854967,2.30053779225879e-06,0,0,0,9.29507245734415e-05,0.000146554751822553,0,0.00110088728708519,0.043713686554921,0.000129112060247091,0.00310429705803974,0,0,0
"mSp_rep7_261",0.0024578446915966,0.00494309541622697,0,6.76910758452667e-05,0,0,0.00433608334279103,0,0,0,0.00152497368271742,0.0189922082355692,0.00229558351990335,0,0.0305485179977828,0,0,0,0,0
"mSp_rep7_023",0.00479700486630395,0,0,0.00246179117072503,0,0.0591247893542603,0,0,0.0019820591439708,0.00390354632981129,0.00336879149253208,0,0.000730071243795214,0,0.000750595294596025,0,0,0,0,0.000741433702450001
"mSp_rep7_112",0.00311176409359161,2.20216934738438e-05,0.000374404106338889,0,0,0.0139924649214717,0.00607401470402982,0.00161012027852987,0,4.15121294900632e-09,0.0191149082418015,0,0.000453213725204641,0,0.00105331837231221,0.00383339127323604,0.0156134023924047,0,0,0
"mSp_rep7_078",0.0128344914213552,0.00183617029341514,0.0108118785322345,0.000463465040127968,0,0.00307301840909041,0.00150817985366667,0.00768911372985016,0,0,0.00310595899467405,0,0,0.00348367208566759,0.000796489102055893,0.0045733143253829,0.00142216818971688,0,0.0272775201670597,0.000888984430795116
"mSp_rep7_217",0.0182142992038574,0.0032721090294731,0.00747249378409102,0.00499085453149203,0.00267222614691151,0,0.000295411481019779,0.000170025015167409,0.000558663864871816,0,7.18995991759931e-05,0,4.26689097578593e-05,0,0,0,0,0,0.0314391961771096,0
"mSp_rep7_383",0.00974299297317428,0.00494309541622697,0.00236589367327749,0.00211789795742572,0.000691616449463597,0,2.30053779225879e-06,0,0,0.00419843535685157,0.00274603022233536,0,0,0,0.0347271094977168,0.00224113589734132,0,0.00689191634529857,0,0
"mSp_rep7_283",0.00162357431607486,0,0.00248639120123637,0,0,0.000271688916012866,0.00470889089942273,0.000255771249513076,0.05346540467214,0.00341717096222055,0,0,0,0,0,0,0,0.0212444294445862,0.000719537951424911,0.000965950926010626
"mSp_rep7_119",0.0234453728151111,0.00155616223878784,0,0.00181218472446372,0,0.00434816532844573,0.0082807699173492,0,0.000294875608336096,0,0.00604186989373802,0.00059745560849745,0,9.67565214969709e-05,0,0,0.00386655910419154,0,0,0
"mSp_rep7_293",0.000134764551600337,0.0261391025071381,0.00173952709691887,0.000787231610906237,0,0,4.60688050630861e-05,0.00117484733299423,0.000260129934921763,0,0.00174628958641585,0.00451667462341633,0.00356947072545767,0,0,0,0.00173652477566269,0.00217317012791342,0,0.00977161652982276
"mSp_rep7_034",0.00450901023787682,0.000185097480308448,0,0,0,0.00110879890105709,0,0.0147084224730056,0,0.0100310757206133,0.000406839721492246,0.00215216472731994,0,0.0969441124469944,0,0.00571283515825656,0,0.00233611777420681,0.000469340157638573,0.00301582398052334
"mSp_rep7_149",0,0.0132928660066271,0.000119042680627581,6.76910758452667e-05,0,0.00299476046798008,2.30053779225879e-06,0,0,0,9.29507245734415e-05,0,0.000171522790748968,0.00459138847883331,0.0348080044881619,0.00227746890758162,0,0.000434907645681097,0,0
"mSp_rep7_033",0.0130904864968316,0.00300174607759529,0.000471328923252261,0.00475524575584781,0,0,2.66131199745916e-05,0.00167994992073029,0,4.15121294900632e-09,0.0160545206235016,0,1.22696135882789e-06,0,3.54488433299923e-06,0.0091091906765037,0.000753970204298981,0.00491476650426795,0,0
"mSp_rep7_311",0.00659715329186616,2.20216934738438e-05,0.00187701057872817,0.00144858647157084,0.000453918954348616,0.00533190100558564,2.66131199745916e-05,0,0.00100345802347057,0.000875555637177316,0.0189474711029381,0,1.22696135882789e-06,0.000404332835406542,0,0.00371645370499316,0,0,0,0
"mSp_rep7_063",0,0.00722064195608671,0,2.8185933585055e-05,0,0,0,0,0,0,0,0.0617413342148793,0.0089157568856843,0,0.00151698868255473,0.000858845532266884,0.00299489079588794,0,0,0.0229901601666604
"mSp_rep7_290",0.000727147950441081,0,0.00269175960980279,2.6682683807344e-05,0,0.000108313349730699,0.00336404502908834,4.40774061228214e-05,9.47350360087538e-06,0.00069099376462534,0.00113297291259559,0.0760435468564648,0,0,0,0.00238237458927162,0.00472927479586754,0.000457932995849599,0,0.022342121188516
"mSp_rep7_356",0,0,0,6.49177400594817e-05,0,0,0,0.000255771249513076,0.078161025443969,0,0,0,0,0.0125685303801232,0,0,0.000277695839918467,0.00783667869684297,4.45661904297478e-05,0
"mSp_rep7_235",0.00080150428075229,2.20216934738438e-05,0,0.00735916342285182,0.000298709242778754,0.00751719734550483,2.66131199745916e-05,0,0.00118843825023575,4.15121294900632e-09,0.0195321706295729,0,1.22696135882789e-06,0,0,5.14197868034049e-05,0.00176329444948421,0.00025904810995777,0,0
"mSp_rep7_271",0,0.0115501642478474,0.00611460555490969,0.00506113641442524,0,0,0,0,0,0,8.71400702271563e-05,0.0274152656356711,0,0.000714266644785601,0.00251249878471627,0,0.0054870563216292,0,0,0.0236413332209469
"mSp_rep7_012",0.0300284603908581,0.000661250193443987,0,0.00232626659367848,0,0.00408167578847378,0,8.12529860928356e-05,0.000999128184121421,0.00290397167289808,0.0119498316600733,0,0.00142615447641105,0,0.00477956215946274,1.1080881361375e-05,0.00187891515704921,0.000792412299598699,0,0
"mSp_rep7_116",0.0152123757049484,0,0,0,0,0.026811560321394,0,0,0,0.00188425370441302,0.00336879149253208,7.4092647253839e-05,0.000727219045888132,0,0.00201730035665209,0.00166057543176961,0.00436562018516609,0.00178047974462709,0,0
"mSp_rep7_254",0.00837612958249111,0,0,0.00570239164583068,0,0.0126808587758643,0,0,0.000234869589897422,0.00813086442612264,0.0141138787020715,0,0.000780184512265947,0.000617141025384963,0,0.0149884956657611,0.00266899867501708,0.000361149179010943,0,0
"mSp_rep7_215",0.0273973533251213,0,0.0112071484770206,0.00457222996366818,0.00445091068713861,0.00831932758147094,0,0,0.00226318616550681,0.000225383040650468,0.00502721308052444,0.000721333433630748,0.000551387732473004,0.00187012057164188,0,0,0.00847092033527738,0,0.0165504050376313,0.00455198909491962
"mSp_rep7_167",0.00547932516110764,0,0,0,0.000934214274417249,0.0372158507003124,0.000241671282711404,0.00112992620501368,0.000319425759709385,0.0020164154019648,0.00797417336454712,0,0,0,0,0,0,0,0.00045840999743922,0
"mSp_rep7_067",3.69875726414223e-05,0.0170893403438191,0,6.76910758452667e-05,0,0,2.30053779225879e-06,0,0,0.00277232959099154,0.00176158757806033,0.0020431724433366,0.00198888943734441,0,0.0315867558020883,3.98941525262183e-05,0,0.00328528962858667,0,0.00134545961963191
"mSp_rep7_174",0,0.0200679798124457,0.0125519746937203,0.00129309695720709,0,0,2.30053779225879e-06,0,0,0,0.00524468922688953,0,0.01214287731405,0.00151513236981314,0.0239129863755643,0,0.00206079698530863,0,0,0.00479602748718306
"mSp_rep7_194",0.00297564350541082,0.000918412168923466,0.00289360620955057,0.00243589667276705,0,0.00209118398996087,0.00279884868529739,0.000659782821963045,0.00153899374661237,4.15121294900632e-09,0.0220855949188322,0,0.00152182266149024,0,0,0.00492049548845574,0,0,0,0.00814951444177897
"mSp_rep7_313",0.0248121128324156,0.00117324556433204,0,0.00112161166824529,0,0.00650145067360865,0,0.000382310846689196,0.00013822286419575,0,0.0119359584747942,3.81546185440807e-06,3.71510936377193e-06,0,0,0.00267292059031462,0,0,0,0.00229057143990298
"mSp_rep7_343",0.0203853973978648,0,0.00130318592411738,0,0.000451501875328479,0.00508381512714763,0.00202353017875386,0,0,0,0.0119157551790861,0,0,0.00119312752647513,0.00152259041406582,0,0,0,0,0.000992289385974954
