"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"mSp_rep8_197",0.00826637226605383,0,0,0,0,0,0.00657437996802431,0,0,0.00182724908180138,0.00146564588810473,0.0035047785227512,0.00484926470925272,0.000732547667088026,0,0,0,0.00155039084853824,0,0.018674401683222,0,0,0,0.00737724807967162,0.000880310373644847,0.0210235895924975,0.00917923297898669,0.00381983001269145,0.000222879425111246,0.000985947333840635
"mSp_rep8_111",0,0.00252327662919984,0.00136530485452332,0.00456457892295354,0,0,0.00770604762904253,0,0,0.00341821723643984,0.00187753287495495,0,0,0,0,0.00325394331069552,0,0,0.00109430906819058,0,0.0122577986326493,0,0,0.0264193557091815,0,0.00142836389332471,0.00219825886485359,0.00342105492507394,0,0.0269264219237032
"mSp_rep8_070",0.00800806731445766,0.000688535072880957,0.00121896565187548,0.00177669041222418,0,0,0,0.00185732271139327,0.00725281208781892,0.00294388874095706,0.00114190979373292,0.00342330374073581,0.00274853036836755,0.000293293485697505,0.000450065567529019,0.000123919447584671,0.00322884426119678,0,0,0.00918013444377105,0,0.000562759699746916,0.00134820319818692,0.00482261856999961,0.00222649120933772,0.0200283203583017,0.0100528380031276,0.00411379603521219,0,0.00107902153195419
"mSp_rep8_026",0.00715919293073563,0.0056442716824206,0.0066649380358058,0,0.00305601579318301,0.00206373971509112,0.00359333770153236,0,0,0.00611859845071522,0,0,0.00667278834821879,0,0.000967947729883637,0.00154617324723557,0.000378936550856888,0,0.00657645442555448,0.0134886545374964,0,0,0,0.00392506743776402,0.00724532613527652,0.0213555430223666,0.00568300765394996,0.000883551652977951,0,0.00374243294541802
"mSp_rep8_299",0.00871518649055649,0.00432783817668662,0.00100238999289577,0.00182066585385493,0,0,0.000666979168160941,0.00030996755237594,0.00276651362655913,0.00358176787918029,0.000107874187919247,0.00685934970566851,0,0,0.0017315585803553,0.000445943602611351,0.000840616450400655,0.0080713424513614,0,0.00298263299061952,0,0,0,0.0148152258070776,0.00490975294605274,0.0178576893789152,0.00498763395960692,0.0050501178168069,0,0.000671591989831533
"mSp_rep8_128",0.00558828075226138,0.00676128046307246,0,0.00121282551846963,0.000268146707871447,0,0,0.00302517326662244,0.00696805713241615,0,0,0.001893244104984,0.00362921177393498,0.0022418078442572,0.00384181468158992,0.00373797116519436,0,0,0,0.0102577794315579,0,0,0,0.0123654935885682,0.0022817660240014,0.018848497500779,0.00313517710707541,0.00452810901664354,0,0.00185108011154515
"mSp_rep8_102",0.00711417252776481,0,0.00279650490188664,0.00102810109177099,0.000328861367580047,0,0.00388562807424158,0.00383455236249714,0,0,0.00144519096662092,0.000114355464688565,0.00841058450731527,0,0.00119244733280368,0.00110012128971286,0.0133262780474601,0,0,0.00449227626333931,0,0.000627587683288681,0,0.00766145317573237,0.00584893766179926,0.0189063802573955,0.00480359628038577,0.00233190565138548,0,0
"mSp_rep8_090",0.00421807315307012,0.00735013540115308,0.00173258682457831,0,0.0015600000161079,0.00774562639923896,0.00650752191429035,0,0,0.000500692234837841,0.000487462374782169,0.0286018488437185,0.00694089829127263,0.00169062300531922,0.00980298466339139,0.00278113780630806,0.000173442703594215,3.56887054294202e-05,0.000600920767172654,0.00271628150945643,0,0,0,0.0144023538093145,0,0.00510539887960943,0.0091717733467845,0.0108949438157577,0,0.00763923931338939
"mSp_rep8_268",0,0,0,0.006333298166517,0.00979649111336303,0.00295924007453787,0.0025785950582358,0.000466769525341059,0,0.00933776438081297,9.57001682933473e-06,0,0,0,0.00199491732585532,0.00569188554311519,0,0.00427195460919769,0,0.00127664000613286,0.000864075300543739,0,0.00154614430082286,0.025477322535882,0.00212109780429959,0,0.00207939241056982,0.00410069172587224,0,0.0257480901237815
"mSp_rep8_264",0.00690818530875724,0.00110573360996585,0.000924040096199118,0.00167227760378817,0,0,0,0,0.00451545046759982,0.00305996059632215,0,0,0,0.0022619968145161,0,0.00149724340537534,0,0.00100062481112366,0.000720530242784311,0.0127590675512293,0,0,0,0.0137721070141655,0,0.0199169176828725,0.00664650071717491,0.00500512907073018,0,0.000895850821130067
"mSp_rep8_315",0.0125156444441945,0,0.000496022354519792,0,0,0,0,0,0.00329538552831451,0.000195556414073508,0.000149704269546812,0,0,0,0,0,0.00579029324554734,0,0,0.000423088427916963,0.000382498236777669,0,0,0.0210781509845235,0.00326197995903689,0.0157853264464384,0.00566898552107209,0.00548700048571283,0,0
"mSp_rep8_083",0.0072858890747836,0.00647642336647566,0.000986003876797033,0,0,0,0.00177093887491596,0.00358764141159838,0.00322948787716373,0.00765045920773971,0,0,0,0.00215811543423947,0.00306310600675304,0.00442704129535609,0.00228581384323483,0.00229270225844376,0.000425013740838839,0.0136196796945294,0.000193690266364232,0.000308230582420274,0.00254493443626779,0.00767127964009966,0,0.0177416572473492,0.00358709453685105,0,0,0.00207620293968545
"mSp_rep8_209",0.00924162710633502,0,0.00229495714376763,0,0,0,0,0,0.00240946176521068,0.00587394737568063,0.000394812756197138,0,0.00262176826338553,0.000526070012309419,0,0.0044551101843636,0,4.8800976986212e-05,0,0.0183850373550629,0,0,0.00120954934437965,0.0101181504631447,0,0.0210806660261469,0.00720480902997846,0.00297815136999792,0.000448340927867828,0.00273192949861413
"mSp_rep8_337",0.0112377030854629,0,0.00103041094217445,0.00370409169218224,0,0,0,0.000648217646686242,0,0.0011119045507209,0,0,0,0,0.000226541092443339,0,0.00220585047601183,0.00434373027717404,0.00105961975447217,0.00207721062111789,0,0,0,0.0124524490044278,0.0015436195911817,0.0196315515367567,0.00480980717488514,0.00358947883373344,0,0.000318147665188467
"mSp_rep8_145",0.00767901774378451,0.00563315653465474,0.00199922598287756,0.00215915205683251,0.000259367326373525,0,0,0,0.00553076060289732,3.23123487734094e-05,0,0,0.000906092111613516,0.00051823481853159,0.00136944798660084,0.00239789342009173,0.00280393165098393,0.00885809105876156,0.000742456228717023,0.00250868616862245,0,0,0,0.00868982457502725,0.00147770655219228,0.0188983346357127,0.00441344739456336,0.00444747130175995,0,0.000142214126540427
"mSp_rep8_368",0.00834109718122947,0,6.29534869798401e-05,0,0,0,0,0.00299372804064189,0.00133307275531098,0,0,0.00093237326667882,0,5.16512131526929e-06,0.00197994532586847,0.0019772009107371,0.00728604229073642,0.00319400701769716,0,0.00383205094159608,0.000305262690164112,0,0.000522686753200306,0.0137974409036346,0.0024374640062592,0.0195594740244782,0.00597718092007181,0.00186678083587638,7.98290788897498e-05,0.000717737617029375
"mSp_rep8_125",0.00896789750746175,0.00394308092158095,0.00229427544809906,0,0,0,0,0.00281848553740367,0,0.00269123862677431,0.000135207987257172,0.00636333165898556,0,0,0.00127092659896258,0.00835126664792503,0.0119419438807622,0.000856720538092996,0.000430941074695269,0.00382909095266279,0.00105526958346827,0,0.00202897687285076,0.0116890925279632,0,0.0196414291204955,0,0,0,0.000211063310300682
"mSp_rep8_140",0.000472426442857345,0,0.00227822951869803,0.000206798876128742,0,0.0625365202115795,0,0.00048138444580142,0,0.00324185426170414,0.0223010961373874,0.00176926552582925,0,0.00389896735547599,0,0,0,0,0,0,0.00157463488212009,0.00147579910729743,0.0117210234160847,0,0,0,0.00561239016783704,0,0.00131862771293014,0
"mSp_rep8_216",0.0117197302879109,0.0036722365587589,0.0106093213595677,0.000990161026371836,0,0,6.30385092922106e-05,0,0.00263526339139135,0.00136849316216395,0.000632471857555294,0.00238638893024296,0,0.000135921813162519,0.000429697635896158,0.00102356104087162,0,0.00100029007317652,0.00203216731528981,0.00560592654369437,0,0.000924302984467498,0,0.0103041617123882,0.00386533556628954,0.0211260306047206,0.00383407928755749,0.000260421674505985,0.000932664663446499,0.00156863036933821
"mSp_rep8_006",0,0.00761365087188328,0,0.0108969570849096,0.00276437923844682,0.00144302997832629,0,0,0,0,0,0.00281262178999518,0,0,0,0.000551334768560669,0,0,0.00130742462681599,0.00257829474231699,0,0.000821167993231695,0,0.0347520036106635,0.00206054843317882,0,0.0114535467218662,0.000303050664256569,0,0.0298103683666927
"mSp_rep8_163",0.00904083511756668,0.0037497702625395,0.000893036113147647,0.0010537661622844,0,0,0,0,0.00451147978867428,0.00493598259382269,0,0.00284415285936575,0.00357229131517053,0,0.00012454474575507,0.00492527750742447,0,0,0.000146130656674868,0.00704341479232912,3.4410845196415e-06,0,0,0.0142410711040064,0,0.0210724375584724,0.00649890087419716,0.000265512547505716,4.07651546373687e-05,0
"mSp_rep8_269",0.0066536198212492,0.0034663701716162,0.00122171085625676,0,0.00191582842755099,0.00100753418403586,0,0.00260197291206773,0.00112666204755239,0.00267574381838479,0.0010811315877541,0.00499134576082473,0.00378051425545187,0.000630249779460477,8.6637872168623e-05,0.00351021300641644,0.00306596310091353,0.00155808041537446,0,0.00287042637638819,0.000821223996206595,0,0,0.00747569294125064,0.00177966800525203,0.0222201386423894,0.00171768142996891,0.00110983837011462,8.77842072084258e-06,0.0034790998909569
"mSp_rep8_031",0,0,0,0.00106537101072463,0.00340759270047856,0,0.0133596637594322,0.0013938803189666,0,0.00365469444612107,0,0,0,0.0128202983430242,0.00481931877254586,0,0,0,0.00454302861370267,0.00170493116137443,0.014563632602569,0,0,0.0220835222167919,0,0,0.00317434238445027,0.00445966013814366,0,0.0219036339196174
"mSp_rep8_068",0.0140358243794932,0.000400584281408072,0.00245177500367034,0,0,0.000276486880269998,0.000590143017037509,0.000944269611443479,0,0.000946468054293226,0.00244363844089588,0.00066966576376384,0.00115451605128136,0.00581734216298636,0.00265624391838637,0.000919939211100411,0.00127370148933912,0,0.00245505335321918,0.00181800130260164,0.00135429823290796,0.00181015966645809,0.00330726353168637,0.00964633831403815,0.00304549410822334,0.021474788379247,0.00868828164691958,0.00193881463016232,0,0.00253013441608607
"mSp_rep8_164",0,0,0.00557673939883633,0.00100767990569994,0,0.0542363183656079,0,0.00179512833032046,0,0.000123469866192041,0.0248368929547276,0.00302841058910026,0.0075718952983884,0,0,0.00276693132940075,0,0,0.00293022625099859,0,0.00303267080870517,0,0,0.00358575204180924,0,0,0.00168324149134604,0,0,0
"mSp_rep8_048",0.00221784896036736,0,0.000992253246919999,0,0.000375649158760883,0,0,0.00064923973562736,0.00775544313312641,0.00190375666869657,0.000301626459045561,0.00323272605214658,0.00408555127250474,0,0,8.68526339642073e-06,0.00184675450393912,9.27743829422705e-05,0,0.00432106081872119,0.000358754239670586,0.00564913265682274,0,0.0110657138827287,0.00923126647747142,0.0234285243978261,0.00630682295285714,0,0,2.04043698503312e-05
"mSp_rep8_002",0,0.00320697467527332,0.0010330936316269,0.00466032659662093,0.00228935919407222,0,0,0,0.00100729713071091,0.00223603413630493,0.000639871570303929,0.00123468739836609,0,0,0.00209226452216048,0.00435639638976766,0,0.00363690416374944,0.00260936574732614,0.000664348650551963,0.00225434329912997,0,0.000628948852018688,0.026687154761704,0.00171765566722005,0,0.00370759513503864,0.00341390864422437,0,0.0336662223795939
"mSp_rep8_355",0.0139312721019952,0,0.00110345646970463,0.00351634002842621,9.98120313180502e-05,0,0.000472445278858814,0.00384485604666374,0.00109474921457239,0.00236754719273329,0,0,0,0.0120845130656329,0.000245586750324812,0.000917219202154125,0,0.00193173607433679,0,0.00261364306041087,0.00173332941880044,0,0.00370765788298153,0.0124298314992702,0.00223753662986175,0.0182638523392337,0.00488897475999687,0.0018751277758755,0,0
"mSp_rep8_097",0.00209809802836956,0,0.0030449175192466,0.00070801629393474,0.000998349642687217,0.00187063801813963,0.03736184741986,0.00238774654742991,0,0.00498906433719367,0.000690941187316308,0,0.00600754489823193,0.00409162669101978,0.00461529020384884,0.00247835652900068,0.00108566874255605,0,0.0320530585103589,0,0,0.00417892147558359,0.00439069299960615,0.0161338954479296,0,0.00199435953249977,0.00877489038220279,0.00211705028461822,0.000821948069054054,0.00338867038705001
"mSp_rep8_210",0.0104117721799276,0,0.00218432802378466,0,0,0,0,0,0.00403294445479153,0.00077921489961553,0,0,0.0015324183179466,0.00147398231663836,0,0.000585482944349849,0.00177973713000994,0.000238913215644395,0,0,0.000345267625553948,0,0.000832569900297519,0.0177049674465272,2.72758220427356e-05,0.0217794744277772,0.00335162060880307,0,3.46289879191623e-06,0
"mSp_rep8_349",0.0152774312490955,0.00797209867622245,0.00428701245092607,0.00265423828847728,0.00309382509032884,0,0.000899624215399805,0.00233521528504755,0,0.00456242193779095,0.00215532046776054,0,0,0,0.00228505869832057,0.00218658173535416,0,0,0,0.00337925393158092,0,0,0,0.00955226617445187,0.0105177741594759,0.0185586018398592,0.00999065154069657,0,0,0.000715846451597685
"mSp_rep8_151",0.0174144202636304,0.00388626839853732,0.00344765811805836,0.00217622835914857,0.00376539357569888,0.000822427126755774,0,0,0,0,0.00113920521675305,0,0.00468599500731853,0.0029769217290818,0.0020779325220655,0.00668897845131006,0.00183549764484148,0,0,0.00227395415499669,0,0,0.000148318252694838,0.00953787345859121,0,0.0168738515948082,0.00175186340789825,0.00972517356711112,0.000724667735634963,0
"mSp_rep8_288",0.0085025436256126,0.00205492406818398,0.00193482936967616,0,0,0,0,0,0.00586483159517609,0.000982724116183751,0,0,0.00262020855150135,0,0.00104377300025989,0.00182582355303914,0.00132591507871782,0,0,0.00461607386834602,0,0.000841590631379382,0,0.0173258735036102,0.00319227841007594,0.0191610465418428,0.00215343513123799,0.00248596421106081,0,0.00173554345760275
"mSp_rep8_310",0.00536182525917662,0.00100318154006626,0,0.00307726992695665,0.00134649029853119,0,0,0.000825680294605386,0,0.00360860383710038,0.00251564871605715,0.000329983296102016,0.00209168611559326,0,0,0.00150915408693258,0.00434891223344408,0,0.0017560290862667,0.0177268358013573,0,0,0,0.00605992132660705,0.00339124339975586,0.0219971644151413,0.00425314185264416,0,0.000217097581269821,0.000878689733271093
"mSp_rep8_035",0.0150494249921095,0.000896710958898645,0.00271329291067759,0.00234948991873385,0,0.00553061891590062,0,0.0037264937469381,0.000713901885722213,0,0,0,0.00185214501077979,0.000114227656870589,0.00413893452407635,0,0,0,0.000573143924460445,0.00492231855997658,0.00116702055201043,0.00013867791806664,0.00047822969144048,0.00693669730302109,0.00697660946116676,0.020519427029246,0.00465536889120186,0.00442198100073083,9.45040224077292e-05,0
"mSp_rep8_038",0.0063296011719958,0.000135935687931754,0.000265303978480387,0,0.00046356977019363,0,0,0.00132118396665259,0.00196208332652261,0.00527509495908146,0,0.00436295664246754,0,0.00528172303905179,0,0.00670563850747052,0.00391140187926095,0.00142212818105602,0.00187008420653479,0.00416869280390562,0.000776083868119879,0.000650391167619896,0.00140242362491759,0.0138850365611488,0.00733345705148465,0.0164233677497923,0.00240090996431128,0.00457955981481092,0.00133685719445309,0.000671262952161637
"mSp_rep8_379",0.00782133804386765,0,0.00258595502819683,0,0.00423805462916579,0.00405879912889544,9.81222690962446e-05,0.000537688911809168,0,0.0056049214407619,0,0,0.00688691340839363,0.0044122646090565,0.0012375601784204,0.00435289378728906,0,0.00858691432810686,0.000380368298568936,0.00564640029202487,0,0,0,0.00204994878709814,0.00267488677003188,0.0218232788496882,0.0062579363107601,0.00409498063880786,0,0.00363577773759973
"mSp_rep8_227",0.0130338080926329,7.440590186158e-05,0,0,0,0,0,0,0.00522836659580591,0.00597951580634007,0,0.000747312205968608,0,0.000737125124026824,0,0.00734523509711378,0.00298744936454557,0.00598632705776964,0,0.00156774149524398,0,0,0.00193878662616083,0.021129853726897,0.00549214984207521,0.0134325350768729,0.00251711695808249,0,0,0.00181705562379768
"mSp_rep8_152",0.00124862565139643,0.00211312210762302,0,0.00140588485528235,0.00385771955288218,0,0.00234870831174176,0.000283844594041543,0,0,0.00130162359438186,0.00267380411199604,0,0.00457056687104594,0.00403433935012016,0.00110491343819813,0,0.00172139204473373,0,0,0.00435812950449352,0,0.0015922366881497,0.0279378196080799,0.00110885523797034,0,0.00119872543764275,0.000334871285329575,0,0.0354532169853739
"mSp_rep8_119",0.00800717329580749,0.00213601068325562,0.00104756383721992,0,0.00408355733611748,0,0.00184581551929092,0.00258877959840532,0,0.0032955453797245,0,0.0126393120899055,0,0.0109546954360612,0,0.00190107010174905,0,0.00215924378576736,0,0.0104865089119535,0,0,0,0.0095869754578986,0,0.0197459495661058,0.00495385752482967,0.00045062393273694,0,0.00353796709942422
"mSp_rep8_363",0.00787596835260048,0.00256497044332001,0,0.0023208663200817,0.000502428157812919,0.00294625756235209,0,0,0.004065315585099,0.00292834365567479,0,0.00231498356776745,0.000320491483261757,0,0.00227479005084437,0.00694949495148122,0,0,0,0.0098309515235037,0,0.00208523937429336,0,0.00440905964481688,0.00638885048064491,0.0231538854008858,0.00496096354299964,4.87024256873853e-05,0,0
"mSp_rep8_110",0.012438095658583,0.000953710767526903,0.00128307612264187,0.000726807777892459,0.000126553883512141,0,0,0.0010466426938958,0.00180419629804774,0.00461012363321168,0.00146837549619378,0.00113793629843183,0,0.00255034630435911,0,0,0,0.00413178710643665,0,0.00570184483487834,0,0,0.00221997286094334,0.0123785878546559,0.00173752069049783,0.0193220334254377,0.00653611140264812,0.00195407329275846,0,0.00113052862285101
"mSp_rep8_065",0.00925881735974493,0,0.00228060372877528,0.00368933128631314,0,0,0,0,0.00392291121716129,0.000184960477384169,5.26945145270075e-05,0.00129021235106372,8.87885669268653e-05,0,0.00165033560157512,0,0.00537378330345954,0,0,0.00856067381171671,0,0,0.000590732754560223,0.0144831232475082,0.00361276823748759,0.0163367541651422,0.00865182689200917,0,0.000241827004107582,0.00104727452800905
"mSp_rep8_281",0.0108973080024112,0,0.00471496729186114,0.000446140295049768,0.000748395749208427,0,0.000475497993347109,0,0.00136673615529747,0.0042486249331776,0.00132986723639155,0.00190613006094346,0,0,0.000200853103020071,0.000396035097934766,0.00570923924295921,0.00658234850397084,0.00169332256703806,0,0.00159267418778431,0,0,0.0116230093167346,0.00705668813104162,0.0196195340256462,0.00692377547206926,0.000207360664414913,0,0.000389069542112849
"mSp_rep8_054",0.000146352004225026,0,0.00306104601343467,0,0.00555290259914144,0,0.0438848408939049,0,0.000709684188237357,0.0031501744334389,0.000449027629519385,0.00172051584037869,0,0.000266381421927412,1.49881201524982e-05,0,0,0.00454651297260143,0.0395573497352598,0,0.000102076732117614,0,0.000706946874987819,0.0195555979753163,0,0,0.0071890599664995,0.00882730592656698,0,0
"mSp_rep8_202",0.00422081017456944,0.00396982574388249,0.00318444907464346,0,0.00190217042505159,0,0,0.00242358322308741,0,0.00160525922824711,0.000218632586232145,0.00124225766256267,0,0,0,0.00104476045910294,0.00145911542221388,0.00348392207318558,0.000158964649672636,0.010932569046285,0,0.000810217137296213,0.00173052445284075,0.00730650610036712,0.000194068650624981,0.0256797517542583,0.00647239631342806,0,0,0.00125334028735718
"mSp_rep8_078",0.00869721357858867,0.000322738827913728,0.00352802320927843,0,0,0.00159927445795897,0,0,0.0028150215442346,0.00293066769161002,0.00120089080679813,0,0,0.00253088296649186,0,9.53143482832458e-05,6.89083586367684e-05,0.00540679106933281,0.00056078269230372,0.00399748457758839,0,0.0030462504991025,0,0.0123498669205942,0.000593390504850977,0.020324092759586,0.00356731277617985,0,0,0.00210863368870543
"mSp_rep8_018",0,0,0.00174008155323482,0,0,0.00268257669186896,0.0194178695218488,0,0.00352469539761865,0.00591201996376029,0,0.00946230445522942,0.00762994607168116,0,0.00331611018747769,0.00289775749647059,0,0,0,0,0.0102790348852156,0,0,0.0146304050463371,0,0,0.0030194557474303,0.00514225850497094,0,0.0303885944449939
"mSp_rep8_114",0.00908571866085654,0.000897890714284844,0.000909473834816068,0.00295379597624224,3.97405855159712e-05,0.0022420312332597,0,0.0041694802151986,0.00479995255838918,0,0.00146807400593422,0,0,0.00264487070047902,0.00135289663586659,0,0.000557508989122239,0.000324441410051431,0.00120993882768125,0.00748515537795942,0,0,0,0.0220726563518964,0,0.015770591310717,0.00737253480056096,0.000554574852842819,0,0.00179132150831797
"mSp_rep8_317",0.00689280665460444,0.000249613014741377,0.00353055316879811,0,0,0,0,0.00139524540788235,0.00293256552906424,0,0.00231752062261277,0,0,0,0.000613725358025129,0.0113733330939868,0.00516517126830833,0.0113938814086772,0,0.00320257811257506,0,0,0,0.0112995099672306,0.00168689120016573,0.0175128614210532,0.000923779871130796,0.00216626936064681,0,0
"mSp_rep8_316",0.00508779659962915,0.000410999934133181,4.93822306553236e-05,0,0,0.00116651256127736,0.00140130788735647,0.00474177762680603,0.00428122683191792,0.00183705017548999,0,0.00416671941406256,0.00453939954433879,0.0035819218163989,0,0.00220417275601101,0.00038404384640604,0.00120246035864556,0.000893710878387491,0.0144552972452592,0,0,0,0.00728914574426649,0,0.0202477282336641,0.00493113865666952,0.000518239638577856,0,0.0028745039791299
"mSp_rep8_188",0.0122595088593452,0.00276245891277207,0.00722605145982533,0,9.07161876444308e-05,0.000606961699938632,0,0.00314569571916339,0.00413274982247409,1.12516775664419e-05,0,0,0.00570405071991129,0.00127153184273501,0.00225729698161871,0.000417217182416393,0.00578244637413139,0.0007349537967951,0,0,0.000604307581534419,0.0011402598458242,0,0.0145094828795964,0,0.0172499476458022,0.010169817121184,0,0,0.00152343085249269
"mSp_rep8_063",0.011797202138632,0,0.00367457856555267,0,0,0.00125495614035545,0.000169685063462648,4.61387771351973e-06,0,0.00427732199834709,0.000509227684333408,0,0.00261169999130665,0,0.00038649658042859,0.000909683595264269,0.0101036630711191,0,0,0,0,0,0,0.0161451453031856,0.00796002952293594,0.0171627116069474,0.00322237721819535,0,0,0.00113729127813623
"mSp_rep8_217",0.00847532515393704,0.0036664830057493,0,0,0,0,1.65349057839232e-05,0,0,0.00375146164261117,0.00241981697846153,0,0,0,0,0.00406913982630267,0.00472931469223228,0.00745958140719721,0.00028305035017035,0.00654994138941984,0,0,0,0.01229802831371,0,0.0206965519559302,0.00782322389205291,0.00386058314867696,0,0
"mSp_rep8_116",0.000784735836776702,0.0109239670097476,0.00406049537613369,0.000511607347994333,0,0.0030630652555167,0.00254185001172416,0.0303351303752377,0.00393452862712476,0.00410633180805522,0.00020136380175916,0.00201276266460051,0.00152749760131773,0.00318262572010502,0.00220257509377135,0.00795174201534782,0.00650831341174877,0,0.000586098795825385,0.0168669275939497,0,0,0.000562144333206461,0,0,0.0186330013396111,0.000743662637199107,0.000266535889568889,0.000175688600380684,0
"mSp_rep8_120",0.00567200420997319,0.00324538440480049,0,0,0,0,0,0,0.00330200325248562,0.00784409029357525,0,0.00512918879379187,0,0,0.000988806275192367,0.00399947502391842,0.0102160623641558,0,0,0.00321690910662079,0.000563971275250957,0,0,0.0161285839403925,0.00452019249029306,0.0181450280605835,0.00606492947633304,0,0,0
"mSp_rep8_312",0.00965328121058327,0,0.00151010777072558,0,0.00153294476455095,0,0.00100699350923516,0.00133400317654707,0.00615410768336335,0.00408931202893914,0.00139667117468766,0.00469078088127628,0.00281072927141964,0,0.00153264347007614,0.000214844573468329,0,0.00197556415692547,0.000388361886573926,0.0138548275547448,0,0,0,0.00952974925782437,0.00504759597239441,0.0179329048866302,0.00559677093991012,0.00252217882579117,0,0
"mSp_rep8_024",0.00861685578368059,0,0,0.00103225656397835,0.00352685634739582,0,0,0.00132436019564522,0.000484307028170497,0.00403667549560644,0.00150664007599007,0.00240941039364187,0.00698090615375032,0.00608598739944205,0.000410845612966589,0.00598231123840007,0,0.00496907861081381,0.000134066736529836,0.0154558929345749,0,0,0.00183045544927775,0.00714753427726935,0.00246500415546273,0.019048357424441,0.00229069713451183,0.00211759433045991,0,0.0017018242621175
"mSp_rep8_232",0.00101419899260918,0.000572062261190337,0.00497028420648066,0,0.0022503546851897,0,0.00486420875189507,0.000650366645747704,0,0.00515506547815876,0.000321866838946559,0.00133434622150616,0,0,0.00185494300653633,0.00565666148735143,0,0.00274676648282713,0.00184298978793498,0.00279117901918537,0.015403294549013,0.00130436924079753,7.1573592447563e-06,0.0241434099734107,0,0.000382762552297237,0.000609399963399577,0,0,0.0301184955029286
"mSp_rep8_214",0,0,0.000572897006358395,0,0.00484603508286924,0.000466550432155161,0.00432454646582734,0,0.00242238084130968,0.00550229457182604,0.000367539247603915,0,0,0,0,0.00453430301021717,0,0.00178997293793078,0.00647016807668497,0.00413437378917261,0.00868185387815303,0,0.000363811546479393,0.0229833575773609,0.00014580278897382,0.00141888660427538,0.00212595413533882,0,0,0.0292775105548258
"mSp_rep8_284",0.00653139077424902,0.00081525647810879,0.000964935700024558,0.00245828452835639,0.00133701124605516,0,0.000612098472568603,0,0.00185876377411022,0.00279606264366724,0.000202129965215252,0.00108507583449611,0.000847546889031861,0,0.00151670167924095,0.00252634129800114,0.00254126986603605,0.00518280682717878,0.00140499799973118,0.00341933874562072,0,0.00278320623041044,0,0.0125024552222101,0.00391257624629097,0.0191058313125681,0.00421438609056527,0.00177206802961018,0.000508527290893639,0.00188559173255758
"mSp_rep8_361",0.00872486738550234,0.00418362445128781,0,0.00118073236702593,0.00184539341201953,0,0,0,0.00475142210210308,0.00386072717300737,0.000526901218739681,0.000256232215796198,0,0,0.00380018028532515,0.00239550192564923,0.00211752060625713,0,0.000728809116240418,0.00682203582672303,0.00070617621349991,0.000112152918412411,0,0.0110155364184768,0.00305354635815453,0.0200079417468774,0.00582763055958765,0,0,0
"mSp_rep8_238",0.000512650203099004,0.00135822799457683,0,0.00608913854620205,0.000150534181398904,0,0.000685561104034373,0,0,0,0,0,0.00229553369265585,5.09203637027159e-05,0.00554598292603436,0.00379183330242283,0,0.000264590317798744,0.0012780443293944,0.00168254766396935,0.00133988519045891,0,0,0.033174425376072,0.000121901163845119,0,0.00291996937961908,0.00361155532007632,0,0.0302369572293402
"mSp_rep8_162",0.00790669379773311,0.000545427551659078,0,0.00148320281458026,0,0,0,0,0.00198606724328399,0,0,0.00156006207686965,0.000913851897659634,0.00198237607689193,0.000710763337455036,0.00210814572175247,0.00172810976377894,0.00549411656250449,0,0,0,0,0.000558300118415391,0.017031496091455,0.0012471256333957,0.0215113907502893,0.00590200203348906,0.00112299276347697,0,0
"mSp_rep8_300",0,0.000424498862911243,0.000389759799924016,0,0,0,0.0060762069918969,0.00112342630453723,0,0.0108733519765843,0.00159638796636395,0.00239967807139206,3.97679414485612e-05,0,0,9.76574904865267e-05,0,0,0,0.00156615325002856,0.0113349423489255,0,0.000271542556253293,0.0273951776750039,0.00234680669332152,0.00148450286657398,0.00131538316799228,0.000915633195901848,0,0.0284946613932623
"mSp_rep8_343",0.00945905128696003,0,0.00105040754173901,0.0019995457242981,0,0,0,0.00293880594246333,0.00343052888181957,0,0.000402261732802985,0,0,0,0.00123661484669961,0,0.00398576069375555,0.000359832411523085,0.00101997955961697,0.00723262987819142,0.00108775349488801,0.00129328783529689,0,0.0137816579194852,0.000712002020856167,0.0177713656799692,0.00644512647392004,0.00413920707368906,0.000733093082792457,0
"mSp_rep8_348",0.000496998410607998,0.00522927950450471,0,0.0037470572987139,0.000385568619661549,0,0.000185945486613809,0.000590032254233469,0.000165961704222491,0.00607145624421579,0,0.00318011256024777,0,0,0.00281346162662649,0.00497877874749504,0.000620626023068653,0.00162442699342972,0,0.000944764491494362,0.00326253182043558,0.00144925974932354,0,0.0303176269683982,0.000231328718848032,0,0.00397999787863612,0,0,0.0321650413339938
"mSp_rep8_295",0.00889176112413379,0,0,0.00120294799620299,0,0.000431633556320887,0,0,0,0.00205252118467792,0,0.00386524142279533,0,0.00395541996646822,0.00126135889657004,0.00634273133369858,0.0100799028054623,0.00285433978337773,0.000496413884727394,0.0032273713776047,0.000931780655642713,0,0.00133206864952132,0.0117662970022159,0.00448196875483881,0.0182383165099059,0.00344988401900192,0.00372527620440567,0.00101746263713447,0.0013397270257627
