,score
PARD6B,1.8679861745018798
EXOC7,1.8677861760939436
GUSB,1.8676577175864963
THEM4,1.8666022429597575
ZNF737,1.8650126994773615
AC245060.5,1.8645406405719456
ZNF410,1.8632937836566725
CEP250,1.8629158493283597
XRRA1,1.862471858084632
ANKDD1A,1.8615855727116042
CLCF1,1.8612338783832882
CDKL5,1.8605512467415792
NCDN,1.8598439416670374
AC027644.3,1.8592992984830232
ZNF624,1.8553772670407085
TNFSF15,1.8551458067422288
NHLRC3,1.8541118724139949
CPLANE1,1.853675714006087
ITCH,1.853106789031031
WDR54,1.8527560085335608
NLRC3,1.8519182867426167
TBXAS1,1.8506792626631636
NMT2,1.8504522409716486
MADD,1.8486471639569402
AL356599.1,1.8486402449519659
RABL2B,1.8480154457480609
ST8SIA6,1.8476884248525778
ZNF566,1.8468782485342672
HMBOX1,1.8468563165939713
ZMYND11,1.8460883070418248
RFX3,1.8459629816687055
SGSM2,1.8457026704249557
AL445472.1,1.8456973179871454
REPS1,1.8455145518180132
SIGLEC1,1.8453800881364373
FAM8A1,1.8449012407733107
ATXN7L3,1.8444321844549592
AC010642.2,1.8439983758977974
EXO5,1.843791458484887
AGAP1,1.843549554405314
ZDHHC14,1.8425231918183727
TMEM140,1.8421626202761274
RBM41,1.8418926485348663
FAM160B2,1.8417521796791618
ZNF713,1.8400499739082221
PPM1D,1.8398283046545174
PRSS23,1.8395861394804172
HIST3H2A,1.839089146047641
C2orf68,1.8387383655501708
ZADH2,1.8385430668437266
NME7,1.837977927739317
TRMT10B,1.8371411197792185
CAMK2D,1.8371231042568326
RNF113A,1.8362430851524607
AC097376.2,1.8359878652519939
AC016957.2,1.8338910151029921
A2M-AS1,1.8327918071429252
WDR44,1.8327638700285007
PHLDB2,1.8315851587848613
POC1B,1.8312657096306708
ABCA5,1.8310574867451237
CAPRIN2,1.8293762990836342
SLC27A2,1.8292003213722126
SVBP,1.8273216157007965
ASL,1.8271496849545485
IRF7,1.825884681969626
ORAI3,1.8257528292333234
SKI,1.8247160228652888
PPP6R2,1.8244034927160726
HMGXB4,1.82394187759175
ANGPT2,1.8231875755022884
KIF13A,1.8228640793829243
MYLIP,1.8216238803780982
CLSTN3,1.8214990771940336
PIK3CG,1.821418790626879
FBXO33,1.8211998628657113
NDRG3,1.8196052280400323
DBF4,1.8187245561993421
ANKAR,1.8183177709257592
NPC1,1.8179709068461989
GSE1,1.8177276972939893
MUS81,1.817716861871105
ZNF623,1.8170034210751709
WBP1L,1.816930706249309
GORAB,1.8165471583886585
SESTD1,1.816004995602654
VPS26B,1.8158218377917308
ZNF740,1.815781890329049
SAP130,1.8157761462494477
ZFP90,1.8153697526176558
TSEN54,1.8147662326177283
STX17,1.814570542269493
PGBD2,1.8140279878416976
ATG14,1.8137873892347613
YEATS4,1.813224469433834
PEX3,1.8131350445582228
POFUT2,1.8102328483396661
MAU2,1.8088205880413284
UEVLD,1.8087510063497945
RHOT1,1.8082375639617965
VAV3,1.80791184853895
ZNF808,1.8077666799817536
METTL17,1.8075814334146116
NCS1,1.8050518190865574
ADCK2,1.8047982963005182
AC008124.1,1.8043484304299255
TMCC3,1.804144646151343
AP5S1,1.8040959520219957
STX2,1.8039520889374359
SNAI3,1.803199875604193
ILF3-DT,1.802677425455002
AC090114.2,1.8021603277436213
ZBTB41,1.8011619022711045
AL357060.1,1.8011497613755836
EXOC6,1.8009829219726186
TENT5A,1.7983989999828793
LINC00528,1.7954870127195477
LONRF3,1.795482574112583
ITFG2,1.7941097390878724
OVCH1-AS1,1.7938412033665116
KAT2B,1.7925794640631807
CSRNP2,1.7922792053567491
ERV3-1,1.792237821874167
MSH3,1.7918640650582915
FAM114A2,1.7904930576952722
P2RX5,1.7903249128196705
MED23,1.7899482839639944
FOXO1,1.7899091197848946
UBAP1,1.789212258491446
TNFAIP8L1,1.787920884959263
PTBP2,1.7868805538151094
LINC00987,1.7860899595863486
GALNS,1.7858539301336407
CFAP36,1.7856117649595404
CBFA2T2,1.7845146457556922
AC022706.1,1.7838835802831312
SESN2,1.78317914724839
SRCAP,1.783172489337943
NAALADL1,1.7821735416763715
PDK3,1.7812286405819577
AP002387.2,1.780224732124367
TP53TG1,1.7796462771990633
ZCCHC18,1.779130615507583
MBTD1,1.7776190087415955
CPT1A,1.7773216220749646
ZNF605,1.7770667938162887
FNDC3A,1.7767305040650854
GOLGA8B,1.7764541355079047
EXTL3,1.7756903034681955
TESK2,1.7749501004832098
WAC-AS1,1.7746568913290162
AL355472.1,1.7714693187920858
LPAR5,1.7713112260557864
ZNF83,1.7707289852598365
DNHD1,1.770235255508652
UNC13D,1.769950009737542
LMOD3,1.7695818664540042
MPST,1.768856284762549
TRIM23,1.7680179102352866
ZNF407,1.7666258847628171
ZNF583,1.7657286334196414
TTPAL,1.7650269418774371
ANKRD26,1.7647819046635362
CHRNB1,1.7642893498377248
UTP14C,1.7636747333203857
EPN2,1.7630820487433425
ADCY7,1.761980752027057
IVD,1.755920225858631
PAOX,1.7538413912320152
TPM1,1.7507278389935834
LIG1,1.7507227476503004
NOP14-AS1,1.7504476845657564
MFSD8,1.750243508645383
EXOG,1.750042988048392
SP4,1.7495710596902398
IFNAR2,1.7489824220783703
DNAJC4,1.7488076192923216
LINC00342,1.748616367551051
SNIP1,1.7484903894416135
LATS2,1.7447897661584761
RAD51D,1.744305696904803
FAM76A,1.7424220304373677
C17orf80,1.7413135536215805
RANBP6,1.7397151329252551
FOXN3-AS1,1.7383007838706988
TRIM5,1.736550928348521
FAM217B,1.7364002768062505
FYCO1,1.7354928427765088
SEPSECS-AS1,1.7349659540203533
GKAP1,1.7341843675527855
FOXK1,1.7317953526276995
CFDP1,1.731720157403828
TRAPPC2,1.73026338048858
SLF1,1.7301056793940717
MEX3C,1.7280786720311312
MMAA,1.727209749444171
PINK1,1.7268294652651122
SIPA1,1.7263087122303489
TFEB,1.7262109323298631
ZBTB37,1.7261024475537567
RNF170,1.7256468376035627
FBXO48,1.7252964487478835
AC087741.1,1.7247234768076538
AC239800.3,1.7245926684494606
OSBPL7,1.7243109474544696
UVSSA,1.723726617902301
OAS1,1.7236213968077863
USF3,1.7229398095441866
ARID3B,1.7199154210868386
CALHM2,1.7176459874552705
FAM172A,1.7175628288483153
DNAJB4,1.7149368706396757
BLZF1,1.7142441868586644
TXNDC16,1.7140815249681367
GATAD1,1.7135876646696886
NME3,1.7090506250682438
PDLIM2,1.702791928153573
LLGL2,1.7025912770093186
PITPNA-AS1,1.7023897120342184
STARD10,1.7022766581038837
H2AFJ,1.702132403377533
MAML1,1.7001363357160812
KCTD7,1.700112967755885
SPEF2,1.6988154585023096
SNX20,1.6983255146217715
AXIN1,1.697428916014914
TSGA10,1.693457015517879
SCAMP1,1.6926217741249445
FAM78A,1.691234056712176
EID2B,1.6908049478565061
AC108863.1,1.690274403776968
PAAF1,1.6854606039765514
RFX1,1.6849407647726338
PZP,1.6836991297479074
ZNF567,1.6834615337280354
ZNF160,1.6750770051718291
PRKCE,1.673143991838728
HELZ2,1.67103160656535
ANKH,1.66934754686406
PPP1R12B,1.6678260185060338
MYO6,1.6656281247749547
IFI44,1.6623472109445032
TMEM156,1.6595352228851397
EPG5,1.6539769120400365
GAN,1.6531791377117742
SMURF2,1.6512991265677215
SMAD7,1.6506112730354658
TCAF1,1.6473776173144614
DGKD,1.6434916169169185
SLC44A2,1.642498935524003
GATA3,1.6357719655745626
SLFN11,1.6344846390075531
STK26,1.633091699704238
CRTAP,1.6321531954257438
GPATCH2,1.6318024149282735
RRM2B,1.6315730433860125
ZNF626,1.6298821952270117
TCEAL3,1.6293058290579268
ZNF641,1.6282891269684967
INPP4A,1.6265626394065151
ZNF184,1.6236091381133377
MDM1,1.6217382652777417
TTC31,1.6203369709495519
PATL2,1.6192180503526714
MAP4K2,1.598483228464616
CCDC88B,1.5882193415006753
METTL14,1.5871979397097533
ZNF782,1.5859044774213515
MAP3K3,1.585036860307028
EXOC4,1.584509318814554
TBCD,1.5817422390138915
MPPE1,1.5795739795116646
ABI2,1.5753120029947638
TMOD2,1.5715237824977066
DIP2A,1.5696865908561364
SSBP3,1.5635780232946814
MLKL,1.5591757084693398
KIF21B,1.5570612344397432
B3GALT4,1.5557566756339298
TLE4,1.5382552483723515
UCP2,1.5371228814073135
C2CD5,1.5313657470796471
TEP1,1.5088437331520055
NPAT,1.5064664674806494
SLC16A7,1.5050688284758422
IFI6,1.498607522207962
ZNF480,1.4981312857901088
RNPC3,1.4918677586266824
LFNG,1.4787438422103492
TNK2,1.4767622652951644
KIF1C,1.465430371167173
DGKZ,1.3702778649099514
TSHZ1,1.344906787500065
