,score
TMC8,1.3154882573214763
HIST1H1E,1.3150658199141958
CCNG2,1.3149601118066698
KPNA5,1.3128352840399202
NCK1,1.3124924832338252
ING3,1.3119255464777666
TES,1.3116758920534153
TIGIT,1.310570892975349
GCLC,1.310549918997765
KLHL24,1.3095789528979935
REXO1,1.3093216350308694
SLC35E3,1.3089116803448064
ATF6B,1.3088310166842803
GPSM2,1.3082531772982975
MTURN,1.3082201533902662
RGS2,1.3081987431532411
MMD,1.3081031476299927
STAT5B,1.3070597343444206
DYRK2,1.3068707554257344
SCLT1,1.306014977981249
EDEM3,1.3048821315284727
NEPRO,1.3046400615423295
FRMD6,1.304149571571088
CENPC,1.3040184536275206
CREB3L2,1.304000519591341
ERO1B,1.3036497393242144
SLCO3A1,1.303081538495121
DBT,1.3030525438198879
CTDSP1,1.302796095002975
KIF13B,1.3025639795919801
ERCC6L2,1.3010480400051279
CPSF7,1.3004383617795838
ESYT2,1.3002244174184625
FAM126B,1.3000838682979179
UHRF1BP1L,1.299021098894002
TSC22D3,1.2988280117379531
ZC3H14,1.2986177805913712
PPP2R5A,1.2983977528787705
PIK3C3,1.2979280707418184
PHF12,1.2972310134677514
DUSP10,1.2963614102244492
MRE11,1.2961093066585931
ANKIB1,1.2937478602206625
PDXDC1,1.2936671175555716
GPR65,1.2934115377888702
VCPIP1,1.2925360882077825
STAM,1.2920675911393005
DDIT4,1.2919059313084347
LUZP1,1.2918199118290659
KPNA1,1.291754417044956
CACUL1,1.2916596115673542
CREM,1.2909673573851421
MIAT,1.2908525009347045
CORO1B,1.2905877284485001
ZMYND8,1.2903634626794087
TP53INP1,1.2901138082550574
PPM1B,1.2900306164484618
GPR132,1.289755364545158
PDE4B,1.289568232410332
AC008105.3,1.2890577542391384
MTR,1.2886794803835073
SLF2,1.2885734562577227
LENG8,1.2873341906563383
SAMHD1,1.2871036329229923
OAS2,1.286464350399342
FAM111A,1.2857540203584108
MYSM1,1.284909540566673
ATAD2,1.2846196728189057
CHD6,1.2836562911573424
SPN,1.2825541774802218
ZNF652,1.2823788663512232
UHRF2,1.2820344854538348
ZNF43,1.2818298636313443
RASSF3,1.281738534354588
HBP1,1.2816667192053046
UBR1,1.2812844161168755
PGGT1B,1.2812768316786673
ATAD2B,1.2800017770094883
FOXO3,1.2795874770723685
SMAD2,1.2789740066277204
ZMYM5,1.2782424243588935
UTY,1.27763258812422
HEXIM1,1.2772743814280147
ZCCHC2,1.2766516674493005
EP400,1.2762891155020384
TTC19,1.276122336866024
SLC39A10,1.2759353330614545
L3MBTL4,1.274852970525501
S100PBP,1.274390161785675
RGS1,1.273869188862875
ADAT1,1.2735901615638454
CCNT1,1.27341169025226
SLC20A1,1.2730746567793858
FAM204A,1.2720613442329523
PARP4,1.2718343641186607
MMP19,1.2712212885244156
CEP78,1.27072869523613
CARHSP1,1.2706653335752662
COL4A3BP,1.2700110177706847
AP3M2,1.2698825486125997
E2F3,1.2697763742136203
TMX4,1.2692394591921357
ARHGEF12,1.2686730754680298
UBE2Q2,1.2685800080908507
FER,1.2684396169794354
VGLL4,1.2681275489489963
CEP95,1.2675160536184649
CASP8AP2,1.2674579852634338
CENPJ,1.2667543706104993
ASAH1,1.2667468651768559
UBN2,1.2657815874057405
MOB1B,1.2657065330693058
PAG1,1.264718976010954
ZNF136,1.2647049131984431
ARHGAP21,1.264124782680085
PHACTR4,1.2640086459700228
BCL6,1.264005011760048
SZT2,1.26321062086231
MIB1,1.2631790980410074
SLC30A7,1.2630935360974718
MOSMO,1.2630899808920617
BORCS7,1.263086346682087
DNAJB9,1.2625956493309332
GABPB1,1.2622020485897565
JAKMIP2,1.2618858957209156
KMT5A,1.2615994807750326
DYRK1A,1.2613958070073181
ROCK2,1.2610873731868537
ZMAT3,1.2609516433447538
CLK4,1.2606280406478731
KRCC1,1.26035618594085
UBXN2A,1.2603482064798186
CASP2,1.260006274723935
DIAPH2,1.2598086053031352
DOCK11,1.2598082102803119
WDR11,1.2596811709403255
CCDC93,1.259541569874557
FAM193A,1.2591591087769984
CCDC174,1.2586988281832419
BRD3,1.2567992424303611
ANXA4,1.255095429988728
PPIP5K2,1.254575500948647
ACOT13,1.2531132054612044
PREPL,1.2523111511206935
STK38,1.2520651309063169
ATAD1,1.251905857703946
RBM48,1.2516769814801023
ZNF493,1.2504730309191245
LIMA1,1.2495699483169531
PARN,1.2494537930303409
CEP290,1.248704829757287
SENP5,1.2484894633140016
CDK19,1.2472527258586865
LPCAT1,1.2471507309657
NEK1,1.2466460498065999
ARL17A,1.246530782146749
LCORL,1.2450961382569403
PIK3CA,1.2434040184908781
LINC00685,1.2419937080069872
SYNE3,1.2414082051782316
C5orf24,1.2409894809854904
PELI1,1.240694398936455
MAML2,1.2406469171930894
BRWD3,1.2399459886953537
TRIM11,1.239905459353679
SIRT7,1.239290250808608
MTIF3,1.2389292789526394
BTN3A3,1.238197538674683
RHBDF2,1.2379925218293693
VPS13A,1.2378564759690107
CHIC2,1.2375234717289345
ZBTB11,1.2373443683808318
FAM76B,1.2373096853769425
HIST1H2AC,1.236446323494249
ABTB1,1.2357592207953303
LINC00909,1.2351424321589661
GPCPD1,1.234754914769269
IPCEF1,1.2344129143514238
ZNF322,1.2343754558451678
GALM,1.2336408591361092
PIK3C2A,1.2332811636199494
ZNF721,1.2330132591411598
AMZ2,1.2329197177365927
BROX,1.2328758702032019
CHM,1.2316872465277697
CRTC2,1.2307803531299442
RBMXL1,1.2300969636455648
RNF20,1.2299396655573105
CARD8-AS1,1.2293116582727635
LGALS9,1.228467744354944
CIC,1.226961351478451
CCDC90B,1.2264237254158843
CHML,1.2258822281296489
HIST2H2AC,1.2254783567950653
RICTOR,1.2253336204325933
HPSE,1.2250034195734116
SLC26A2,1.2242758283162516
TRAF5,1.2241694881722083
SMG6,1.2232623577606887
ZFAND3,1.222960876341915
PRPF39,1.2227030054428383
CD4,1.2207233600259215
AHR,1.2196528762146954
CD28,1.2195452382512073
USP33,1.219268281993891
MUC20-OT1,1.2187080606258291
SPATS2L,1.218077605349599
DHX29,1.2174556802667098
ITM2A,1.2168017793168673
PAN3,1.2164546134277998
CAMK1D,1.2163143013209492
PAPOLG,1.2157299835606636
PSME4,1.215708020291686
ZNF143,1.2154650022507667
DGLUCY,1.214835967906879
USP11,1.2143709470392423
CCPG1,1.2143199100904667
SGTB,1.2138517290402433
PRKACB,1.2138157819633193
ZNF75A,1.213264725124759
SNX1,1.212961426600998
PLIN2,1.2126194948451143
CRIM1,1.2125897891287991
ZFAND2B,1.2124523211862765
PICALM,1.212444935717194
KIDINS220,1.212421509406056
CHMP1B,1.2109424649509037
OXR1,1.210940726850481
PIK3R1,1.2108968793170902
RAB11B,1.2101775427557868
CYB5B,1.2093717752007365
FNIP1,1.2081700367675694
PPP1R16B,1.2075833488703438
UBLCP1,1.207071478295859
PPP4R1,1.2069944488453075
PPBP,1.206975719561143
TNFRSF14,1.206928875056633
HGSNAT,1.205829447534711
GPR68,1.2049092170309805
SPSB3,1.2043774226406754
RABIF,1.203998753762221
AGTPBP1,1.203229802334306
TGFBR2,1.202944121828466
ZNF720,1.202605824282557
TBC1D2B,1.2014313424242005
ZNF562,1.2008471826730442
KLF7,1.199684077472
TBL1X,1.1987217228697773
FLOT2,1.1982792973076357
GYG1,1.1980582425356943
HELLS,1.1980345411662938
PIAS2,1.1979258308853105
METTL4,1.1979246458168404
NDEL1,1.1970693423997432
ERCC6,1.1968583212075146
SPAST,1.1957955518035988
PPM1A,1.1950524348683302
DDX58,1.1946333946573304
GTF2IRD2,1.193874081786305
LARP7,1.1938254149744694
LINC00513,1.1926445356259308
FAM214A,1.192630154915605
YAF2,1.1914858528009518
ACBD5,1.1912877883573287
THAP5,1.190823952558162
BTN3A1,1.1902002115201071
FLOT1,1.1863548223440148
KIAA2026,1.185096121619722
RBL2,1.1840758566715976
TSC22D2,1.1835981160690494
SCP2,1.1833543079824835
SESN1,1.1833324237180705
TSC22D4,1.1816136004091504
FOXN3,1.180840461739308
ARHGAP5,1.180809254936264
OAS3,1.180376230917318
NAGPA,1.179851561603357
RNF167,1.1790555116097607
SUMF2,1.179033785354477
GOLGA7,1.1771349106426783
CRYBG1,1.1770554572629877
LINC01588,1.1760256865547376
DPP8,1.175920847497423
KDM5B,1.1743916351437065
GLRX,1.172789957565712
ASB2,1.172708499035302
EIF4E3,1.1722945395044704
PLEKHM1,1.1719943996379811
PRKAA1,1.1706258825687996
XPC,1.170606526450456
GPR137,1.1700498602878042
ZC3H12D,1.1692162040151999
ZNF7,1.1679147619276478
AZI2,1.167088137167525
CEP68,1.1656258416800824
LINC00158,1.1649213579769366
RALGAPB,1.1649061100959557
CEP295,1.1642041545388793
ZNF621,1.163579544450613
ZNF44,1.1634482388641345
ARHGEF1,1.1624880963897226
FAM117A,1.1614651452863995
PPP2R3C,1.1610152142906145
RNASEK,1.1608190459565435
ATF2,1.1591717217786481
MEF2D,1.158186850875495
ZBTB4,1.1578126062526621
HSD17B11,1.157354616791281
LINC00324,1.1567854679074117
HIPK3,1.1559770141971626
NFXL1,1.1559082012213366
CRTC3,1.1555020387543777
NAIP,1.1552887264297738
SMIM29,1.1548879362732123
LINC00944,1.1544394273595913
ZNF675,1.15344341681282
ZNF302,1.1520661302369604
NFIC,1.1519906808777023
KDM7A,1.151381460333667
TMEM19,1.1512352392303455
KLHL28,1.15115086235528
KDM4C,1.150325501668192
JMY,1.150132888539531
HECTD4,1.1500522248790048
CCL2,1.1499786570809079
TSPAN5,1.1488802313284197
ZHX2,1.1484590188279071
KIF20B,1.1483817523636617
ZRANB1,1.1472062434459644
ZC2HC1A,1.1460007527407612
DUSP16,1.1453329920314559
FAM53B,1.1433859777214366
PPARA,1.1411750349791987
CNNM3,1.140901679185447
RLF,1.1405219042430872
POU2F1,1.1401827376469669
MED15,1.1398911317987768
USP46,1.139684218843911
RPRD2,1.1388123244682333
CAPN7,1.1380068729314416
TTTY15,1.1372800309364948
BCL9L,1.1372508782521322
LY75,1.1371506214595684
AC078883.3,1.1360257993588974
SCAPER,1.135920362378556
JPX,1.1356232262108392
TMEM43,1.135562076677786
USP25,1.1355379012809976
RETREG3,1.1349401527447185
SLC25A4,1.132945287486848
PQLC3,1.1321910309079612
RCOR3,1.1321488424704285
C18orf25,1.1282759597058316
CLSTN1,1.1275706859570391
MIA2,1.1263862495235344
ANKRD36,1.1260942956353048
DDX60,1.1259193325463457
RAP2B,1.1258710607573335
CORO7,1.1258067510416936
CCL20,1.1252095931578054
AKAP8L,1.1230343228583592
AC060780.1,1.1227740818223424
AC017002.3,1.1218985299574769
ARFIP1,1.1213667735119088
RIPOR1,1.1205433089343728
MON1B,1.1201154992166948
ZZEF1,1.118800389233229
CBX7,1.1185148667365183
PIK3CD,1.1179453228298257
SFMBT2,1.1167319707256524
SGK1,1.1159028602699905
TPRG1,1.1157282967361084
NEK7,1.1134483830089152
RNF169,1.1129640850274996
OPTN,1.1129368655197425
FAM110A,1.1124875791944433
PLCL1,1.1123779971638825
MARCH8,1.1122309226673792
FAS,1.1117794340584908
BMPR2,1.111570921677263
HSPB1,1.110547517468774
KIAA0586,1.1095704439521796
TRGV9,1.1089774356897806
MFHAS1,1.107599990739061
RTKN2,1.1056270544042235
GALNT11,1.1055807924410033
NR1D2,1.105477059447594
SYT11,1.1051674405586596
RPAP2,1.1014815615986322
FAAH2,1.1011827750724734
GXYLT1,1.100634553660825
TADA2B,1.099377117009567
TTC9C,1.0982023981375164
MPC1,1.097515216434033
RPS6KA5,1.0973274033664993
LGMN,1.0969430999516305
ARNTL,1.0961613942138797
SOS2,1.0942268884434156
MLH3,1.0939161634905759
PTGER4,1.0936593939435468
LRBA,1.092979327362741
F5,1.0925438028939638
VAMP5,1.0918008162715864
OR7C1,1.0915603999581691
ITGAL,1.0903069979628413
PIM2,1.0901090127841684
FAM199X,1.0898983863543776
CD59,1.089848534474072
ZNF226,1.089276936448698
AP1M1,1.0888262154072663
CGRRF1,1.0869714252425524
HACD4,1.0868467633974532
HOXB3,1.0865141091354502
ZBTB25,1.0852349839157114
DNASE1,1.0850260168421642
TMC6,1.0832813590405976
TAF8,1.082387580400507
CARD11,1.0814323362091045
KAT6B,1.0810397625272685
ZNF518A,1.079883135700527
FNIP2,1.0793499731528655
HPS3,1.0781414800724178
HEATR5B,1.0747624548415615
OSTM1,1.073199428534167
NOSIP,1.0731592942153156
JAK3,1.0726584052753196
ANKZF1,1.0725308129033806
UBE2H,1.0716509390666715
LDLRAD4,1.0714454481939697
CITED2,1.0703301407545496
FRA10AC1,1.0701616348365306
MPRIP,1.0687904997982969
AC009133.1,1.065828697673453
ZNF274,1.0653982018005763
CARS,1.06434270081661
OR4D9,1.063155741436539
STYX,1.0627458605555375
DGKH,1.0624602403810357
POLR3GL,1.0591690078947522
TBC1D22A,1.0588416919833321
TRIM14,1.0582733331451095
UFL1,1.0581900623339493
AC022182.2,1.0581357349749965
NSMCE3,1.057581885195134
ZFP14,1.0547502035882985
FAM219B,1.0529244080988178
STIM1,1.050766534996761
AC092683.1,1.0507060389275011
AL157938.3,1.0501538718258985
SYNJ2BP,1.0484023448263429
NFATC2,1.0474628225433094
TNKS,1.047087234842877
TMEM181,1.046410639751059
PLEKHA1,1.0462516825669468
TBC1D4,1.0453980883303515
RELA,1.0449138982734212
ZNF766,1.0428861671166487
ZNF223,1.0418523050184092
FBXL20,1.0416958053407939
FAM184A,1.039891246456115
SLAMF6,1.0390011966536576
PPP5D1,1.0380068953152133
CERK,1.0374934735415309
ZMAT1,1.0350443320368186
TGM2,1.032961830585144
SPATA13,1.0309591640069584
MIGA1,1.030860487305688
SNAP29,1.0299071392238375
AC009118.3,1.0279920172914458
USP18,1.0276155302172185
COG5,1.0275230974804117
ATG13,1.0244575623621586
RASGRP1,1.0228264889585503
TNFRSF25,1.0208861207097186
TCF19,1.0207572277199262
OGT,1.013504290512003
IFIT5,1.012890583053661
CLASP2,1.0107546946478578
FUT11,1.0097142045311784
SHISA5,1.0096976925771628
OCSTAMP,1.009080534371165
PHF10,1.0083098585100814
FBXO34,1.0074270223840358
CEACAM1,1.0065150121326027
SKAP1,1.0040740915595592
KCNK12,1.0026619393503466
FCGR1A,1.0025275289436308
MAST4,1.001336226672933
TRAV13-2,1.0010176724764008
PLCL2,0.9997578122780055
IL13,0.9995527982832542
AK9,0.9986044246384154
TSC1,0.9984994314356399
HECA,0.9972137072865621
SMAD4,0.9963056288202665
EIF5A2,0.9958542131748516
BTN2A1,0.9951994796999486
ZNF654,0.995027290313466
CCDC92,0.9946063196388195
ZNF708,0.9945164124442272
AC003681.1,0.9902984042254204
GALNT6,0.9902836144828342
PRMT9,0.9897854611027697
ZNF331,0.9895767720703219
NEDD9,0.9882285299404714
ATF7IP2,0.9880935783504015
AP003774.4,0.9879257616868031
C5AR2,0.98703676788503
SLC37A3,0.9867733112269406
MGAT4A,0.9860400127009825
SMIM1,0.985406217922602
ICA1,0.9830274449207366
ABHD17A,0.9827641674315828
CCR6,0.9815437961838924
IL1R1,0.9807835421103306
PSTPIP1,0.9800376409003206
C1GALT1,0.9784995800353613
KLHDC2,0.9761151432691122
AC124016.1,0.9719374369048239
HSDL1,0.9719127617902501
ABCD4,0.9715596471071564
GALNT10,0.9712434847979807
CBR4,0.970769277132888
TRAV20,0.9706800788926273
PRKCQ,0.9699004071986224
SPIN1,0.9695587405337491
VPS54,0.9690377277884465
AC089998.1,0.9684410038220292
CEMIP2,0.9681527954185754
PTPRA,0.9680301321392335
TSPYL2,0.9679374628969839
GPR15,0.9675142310404894
ZNF396,0.9658599255329747
NMNAT1,0.9647452540528789
YIPF5,0.9640853552207886
TLR4,0.9631422911750676
LRRC32,0.9610155568434919
ZNF599,0.9598688536929245
HS3ST3B1,0.959818124109546
UCP3,0.9592413241486852
ZBTB18,0.9589065242245454
PIP4P2,0.9573978172191744
FHIT,0.956387210352716
ARID4A,0.9550120708153642
KRT1,0.9547409510782146
SENP7,0.9535222869155291
ITK,0.9533244309139377
SNAPC1,0.9511134027127
LRRC1,0.9509857358155571
IGFBP4,0.9507025084134924
SSH2,0.9470068594719123
CNOT10,0.9466919593565493
HSPA2,0.9441328741043975
ANKS1B,0.9423070688875157
FBXL2,0.9406728406471387
GMCL1,0.939835572629022
CD93,0.9379710688628862
ZNF805,0.9362292509925041
SNTB2,0.9359903928181978
NECAP1,0.9351551477123508
ZSWIM3,0.9332291555404382
CCDC130,0.9300798154735048
EXT1,0.9287615038175545
ZNF821,0.9275867537976268
ZFP30,0.9273431445143032
C12orf60,0.9271390000881397
PPARG,0.9247657445031976
CASD1,0.9236453677086729
PLEKHF1,0.9234945929486926
ZNF827,0.9234157398651632
RNF166,0.9233903409739241
MR1,0.9231193319671149
ANKRD27,0.9230915149901264
IL1R2,0.9205874506456269
APTR,0.9187133680306658
SPON2,0.9178077453473321
RFXAP,0.9143195883899224
AC048341.1,0.9142689354373346
SMPD3,0.9138857048535343
LCA5L,0.9118829591411526
PEX11A,0.9110430090453647
TAF4B,0.9104821482889491
CCDC69,0.9067718098005457
MAGED2,0.9053970513707554
ZBTB32,0.9052253526844467
CYP2R1,0.9038904443121609
CUBN,0.9034406215713275
EEF1A2,0.9034268280290192
TM4SF19,0.9015536649835454
NIPAL3,0.9001549997934788
ENPP3,0.8982760894387098
ARIH2OS,0.8978068024770636
CHST14,0.8967092962940626
PIWIL2,0.8958527173167141
ISG15,0.8935495022743822
LIF,0.8899587366883566
HPGD,0.889676428855779
TNIK,0.8891984826147947
BCAS3,0.8845974166854731
AC005837.1,0.8811822888715071
CCL7,0.8767952527403367
PPIL2,0.8761467963708469
HDAC10,0.8742770883303663
LINC00672,0.873512313040159
CDCA7,0.8701038521049753
NAP1L5,0.867870984128416
ANKRD36C,0.8634571272205349
DBP,0.860725009643204
TK1,0.857582074397456
TTC28,0.8574284296622992
RALGDS,0.8573268030029908
PXK,0.8527240760699897
CENPE,0.8451068882106227
RBM34,0.8445287088955311
LINC00649,0.8436527423281603
STAMBPL1,0.8420649523468882
CSGALNACT1,0.8412122815398604
SERAC1,0.8408025367025118
AFAP1,0.8377475736043749
DPY19L1,0.8346565174038645
COQ8B,0.8266343464589099
LDOC1,0.8250811935949898
ZFYVE28,0.8244380313694677
PLEKHA5,0.8215983317094242
KLRC3,0.8163250529376498
DLGAP3,0.8112006753393075
AL592148.3,0.8089001423746467
ATP8B2,0.8078816425367563
ZDBF2,0.8054500709201662
DHRS1,0.8050135819368975
SCIN,0.8024445346819675
AC243965.1,0.7967675724525947
FAM227B,0.7902818488592089
NCKAP1,0.785621547328752
ZSCAN21,0.7805288948777189
PDGFRB,0.7754344032877114
LZTS3,0.7558256568037436
SYCP3,0.7510383780532592
SYCP2,0.7435605922447408
AKAP5,0.7324315025256212
ACOD1,0.7175430594811516
NEFM,0.6522502541335129
