"","V1","V2","V3","V4","V5","V6","V7","V8"
"mSp_rep7_258",0,0.00366877833743807,0.000350961556049617,0.00213583980006322,0.000908729424730414,0.0237536105178498,0.0162045489577984,0.00150341463332583
"mSp_rep7_040",0,0.131681571665609,0,0,0.00508893791566937,0,0,0
"mSp_rep7_080",0.00156708752389608,0.00380814232181855,0,0.0757871211104961,0,0.0187013989142662,0.000379255393186013,0
"mSp_rep7_255",0.000667448364555146,0.00095715472037757,0,0.00731043292540667,0.00164008807758639,0.00171208713345276,0,0.0360071900693755
"mSp_rep7_278",0,0.00221846758117577,0,6.71923463680953e-06,0,0.0372591107428836,0,0.00184965844450677
"mSp_rep7_073",0,0.00175315085868873,0,0.0117308022841532,0,0.032391516422588,0.00835684313962008,0.00375130268222201
"mSp_rep7_090",0,9.5986369819895e-05,0,0,0,0.0246474264531327,0.0104248430902724,0.00617826724871906
"mSp_rep7_029",0.0210273369561855,0.000239090577514109,7.04423847872132e-05,0.00460497644569821,0,0.00170543211555698,0,0.0289479649145833
"mSp_rep7_261",0.0223657085123058,0.000527389102982117,0.0150879048435268,0,0,0,0,0.0205148000870631
"mSp_rep7_023",0,0,0,0,0.00257327724285705,0.0257323068284611,0.0147927278714783,0.00514024556803222
"mSp_rep7_112",0,0.00129261244799218,0,0.00496747344999421,0,0.0352036047133961,0.00693977242471508,0.00425449748083124
"mSp_rep7_078",0,0.00873872314726187,0,0.0587278240234767,0,0.0188056104448967,0,0.00608908509457667
"mSp_rep7_217",0,0,0,0.0163045188055872,0,0.0303012646695195,0.00777422334630642,0.00187013552747167
"mSp_rep7_383",0.0687833497362497,0.000777795736357943,7.04423847872132e-05,0.000478771981979303,0,0.00400708360391523,0,0
"mSp_rep7_283",0,0,0.000628267715996971,0,0.130309240187892,0,0.00513221740659103,0
"mSp_rep7_119",0,0.00212555880467804,0,0.00533437253264827,0.00121264508634814,0.0231918880371033,0.0110848329029337,0.00258735415824406
"mSp_rep7_293",0.0113432451938107,0,0.0375034801334759,0,0,0,0,0.0129462585521795
"mSp_rep7_034",0,0.143714105552052,0.00209711083163825,0,0,0.00620709006867612,0,0.00212789522597844
"mSp_rep7_149",0,0.00416733700406325,0,0.00251934993506721,0,0.00248287501772623,0,0.0382471987519192
"mSp_rep7_033",0,0.00523933023023917,0.000253475720898014,0.00745385708168604,0,0.0299131411639994,0,0.00465950571669714
"mSp_rep7_311",0.00251104823509305,0,0,6.71923463680953e-06,0.00190084523621352,0.029824351743339,0,0
"mSp_rep7_063",0.00116681857298069,0,0.109091203315637,0,0,0,0,0
"mSp_rep7_290",0,0,0.127256634345969,0.00553943144286092,0,0.000818795899182848,0,0
"mSp_rep7_356",0,0,0,0,0.170304974530072,0,0,5.67001776563106e-05
